Genero,Tipo,Nombre,Año estreno,Mes estreno,Id
Drama,Movie,A Day in Black and White,2001,8.0,tt0184384
Drama,Movie,O,2001,8.0,tt0184791
Drama,Movie,Cowboy Up,2001,7.0,tt0186202
Drama,Movie,Les Boys III,2001,11.0,tt0186895
Drama,Movie,Last Days,2001,,tt0188024
Drama,Movie,...Or Forever Hold Your Peace,2001,4.0,tt0188378
Drama,Movie,Gabriela,2001,5.0,tt0189541
Drama,Movie,Dischord,2001,8.0,tt0191177
Drama,Movie,Leo und Claire,2002,4.0,tt0192237
Drama,Movie,Finder's Fee,2001,6.0,tt0192023
Drama,Movie,Orphan,2001,3.0,tt0193365
Drama,Movie,Texas Rangers,2001,11.0,tt0193560
Drama,Movie,Sam the Man,2001,2.0,tt0196068
Drama,Movie,Birds of Passage,2001,5.0,tt0194704
Drama,Movie,Samsara,2002,10.0,tt0196069
Drama,Movie,See Jane Run,2002,1.0,tt0197862
Drama,Movie,Between the Moon and Montevideo,2001,5.0,tt0200483
Drama,Movie,Vercingétorix,2001,1.0,tt0199481
Drama,Movie,Riding in Cars with Boys,2001,10.0,tt0200027
Drama,Movie,Så vit som en snö,2001,2.0,tt0200191
Drama,Movie,All Forgotten,2001,9.0,tt0200422
Drama,Movie,Rock Star,2001,11.0,tt0202470
Drama,Movie,The Rising Place,2001,2.0,tt0201020
Drama,Movie,The Body,2001,12.0,tt0201485
Drama,Movie,Longshot,2001,10.0,tt0201694
Drama,Movie,Beyond the City Limits,2002,5.0,tt0201479
Drama,Movie,Tart,2001,6.0,tt0203975
Drama,Movie,Rocky Road,2001,2.0,tt0203078
Drama,Movie,Moulin Rouge!,2001,9.0,tt0203009
Drama,Movie,American Desi,2002,9.0,tt0203289
Drama,Movie,Childhood,2001,8.0,tt0202294
Drama,Movie,Secret Needs,2001,4.0,tt0204619
Drama,Movie,Trouble Every Day,2001,7.0,tt0204700
Drama,Movie,AmnesiA,2001,5.0,tt0205738
Drama,Movie,Save the Last Dance,2001,4.0,tt0206275
Drama,Movie,"Was tun, wenn's brennt?",2002,1.0,tt0207198
Drama,Movie,My First Mister,2001,10.0,tt0206963
Drama,Movie,Die Reise nach Kafiristan,2002,11.0,tt0207051
Drama,Movie,A Pocket Full of Dreams,2001,9.0,tt0206211
Drama,Movie,4 Faces,2001,3.0,tt0208167
Drama,Movie,The Trumpet of the Swan,2001,6.0,tt0206367
Drama,Movie,Madison,2005,9.0,tt0206113
Drama,Movie,Lloyd,2001,5.0,tt0207585
Drama,Movie,The Sleepy Time Gal,2001,1.0,tt0207988
Drama,Movie,Diary of a City Priest,2001,1.0,tt0208899
Drama,Movie,La stanza del figlio,2001,8.0,tt0208990
Drama,Movie,El bien esquivo,2001,7.0,tt0209941
Drama,Movie,Reaching Normal,2001,6.0,tt0210939
Drama,Movie,Quem És Tu?,2001,11.0,tt0210930
Drama,Movie,Tomorrow by Midnight,2001,8.0,tt0210362
Drama,Movie,The Private Public,2001,1.0,tt0209253
Drama,Movie,Runners,2001,7.0,tt0211279
Drama,Movie,Il conte di Melissa,2001,3.0,tt0211318
Drama,Movie,Bride of the Wind,2002,1.0,tt0212827
Drama,Movie,Knockaround Guys,2002,10.0,tt0211465
Drama,Movie,Delivering Milo,2001,1.0,tt0212910
Drama,Movie,Last Ball,2001,4.0,tt0212298
Drama,Movie,Rustin,2001,6.0,tt0213205
Drama,Movie,Lip Service,2001,7.0,tt0212271
Drama,Movie,La segunda noche,2001,9.0,tt0212495
Drama,Movie,A.I. Artificial Intelligence,2001,10.0,tt0212720
Drama,Movie,Blow Dry,2001,3.0,tt0212380
Drama,Movie,Hannibal,2001,2.0,tt0212985
Drama,Movie,Pearl Harbor,2001,6.0,tt0213149
Drama,Movie,Sensual Friends,2001,2.0,tt0214106
Drama,Movie,Vajont - La diga del disonore,2001,10.0,tt0214265
Drama,Movie,L'accertamento,2001,6.0,tt0212725
Drama,Movie,Le bal des pantins,2001,5.0,tt0214520
Drama,Movie,Nobody's Baby,2001,4.0,tt0215516
Drama,Movie,Dead Dog,2001,10.0,tt0214619
Drama,Movie,Russian Doll,2001,6.0,tt0215139
Drama,Movie,Annas Sommer,2002,1.0,tt0215519
Drama,Movie,Enemy at the Gates,2001,3.0,tt0215750
Drama,Movie,Semana Santa,2002,4.0,tt0216196
Drama,Movie,Te quiero,2001,2.0,tt0217085
Drama,Movie,Goodbye Charlie Bright,2001,5.0,tt0217824
Drama,Movie,Ablaze,2004,4.0,tt0217979
Drama,Movie,Toutes les nuits,2001,3.0,tt0217100
Drama,Movie,'R Xmas,2002,12.0,tt0217978
Drama,Movie,Strictly Sinatra,2001,11.0,tt0219327
Drama,Movie,The Long Run,2001,5.0,tt0218411
Drama,Movie,Human Nature,2002,5.0,tt0219822
Drama,Movie,Another Life,2001,6.0,tt0218000
Drama,Movie,Morning,2001,4.0,tt0217664
Drama,Movie,Hard Luck,2001,6.0,tt0218323
Drama,Movie,Prison Song,2001,4.0,tt0216982
Drama,Movie,Antitrust,2001,1.0,tt0218817
Drama,Movie,Circuit,2002,5.0,tt0218107
Drama,Movie,Reunion,2001,2.0,tt0220005
Drama,Movie,Un ange,2001,6.0,tt0219369
Drama,Movie,Planet Alex,2001,1.0,tt0218516
Drama,Movie,Original Sin,2001,11.0,tt0218922
Drama,Movie,Bandits,2001,12.0,tt0219965
Drama,Movie,Flossin,2001,9.0,tt0219687
Drama,Movie,On the Borderline,2001,10.0,tt0219957
Drama,Movie,Seven and a Match,2003,4.0,tt0220034
Drama,Movie,P.O.V.,2002,1.0,tt0219876
Drama,Movie,Charmant garçon,2001,1.0,tt0220357
Drama,Movie,Intacto,2003,8.0,tt0220580
Drama,Movie,On the Edge,2001,9.0,tt0221559
Drama,Movie,Blow,2001,8.0,tt0221027
Drama,Movie,An American Rhapsody,2002,2.0,tt0221799
Drama,Movie,Borderline Normal,2003,2.0,tt0221837
Drama,Movie,The Glass House,2001,9.0,tt0221218
Drama,Movie,All Over Again,2007,6.0,tt0222705
Drama,Movie,The Old Man Who Read Love Stories,2001,11.0,tt0223832
Drama,Movie,Un amor en Moisés Ville,2001,4.0,tt0225064
Drama,Movie,Angel Eyes,2001,12.0,tt0225071
Drama,Movie,Scandal: Sex@students.edu,2001,3.0,tt0224084
Drama,Movie,Breathing Hard,2001,5.0,tt0222849
Drama,Movie,Reversal,2001,9.0,tt0226379
Drama,Movie,Made,2001,11.0,tt0227005
Drama,Movie,Chelsea Walls,2002,7.0,tt0226935
Drama,Movie,One 2 Ka 4,2001,3.0,tt0227194
Drama,Movie,The Score,2001,11.0,tt0227445
Drama,Movie,The Perfect Nanny,2001,3.0,tt0228711
Drama,Movie,Lovely Rita,2002,4.0,tt0228536
Drama,Movie,Storm in mijn hoofd,2001,4.0,tt0228902
Drama,Movie,Green Dragon,2004,4.0,tt0229002
Drama,Movie,New Port South,2001,9.0,tt0229003
Drama,Movie,Rasganço,2001,11.0,tt0228766
Drama,Movie,Two Coyotes,2001,10.0,tt0228977
Drama,Movie,America So Beautiful,2003,4.0,tt0229211
Drama,Movie,Viva Las Nowhere,2001,6.0,tt0229021
Drama,Movie,Bartleby,2001,3.0,tt0230025
Drama,Movie,"Mon père, il m'a sauvé la vie",2001,4.0,tt0231782
Drama,Movie,Sweet November,2001,5.0,tt0230838
Drama,Movie,The Zookeeper,2002,10.0,tt0231001
Drama,Movie,Lying in Wait,2001,2.0,tt0232015
Drama,Movie,Les déclassés,2001,1.0,tt0231514
Drama,Movie,17 rue Bleue,2001,11.0,tt0232548
Drama,Movie,Roberto Succo,2001,5.0,tt0234041
Drama,Movie,Baran,2002,3.0,tt0233841
Drama,Movie,Monte Carlo,2001,10.0,tt0234266
Drama,Movie,Cyclomania,2001,3.0,tt0233509
Drama,Movie,Água e Sal,2002,2.0,tt0235110
Drama,Movie,Det største i verden,2001,8.0,tt0235796
Drama,Movie,Olivetti 82,2002,1.0,tt0234374
Drama,Movie,Cookers,2006,4.0,tt0233481
Drama,Movie,Novocaine,2001,12.0,tt0234354
Drama,Movie,Disco Pigs,2001,10.0,tt0236157
Drama,Movie,Prozac Nation,2003,6.0,tt0236640
Drama,Movie,Summer Catch,2001,8.0,tt0234829
Drama,Movie,On the Q.T.,2001,4.0,tt0236551
Drama,Movie,Margarita Happy Hour,2001,1.0,tt0236474
Drama,Movie,Atlético San Pancho,2001,10.0,tt0236313
Drama,Movie,Gaudi Afternoon,2002,5.0,tt0235412
Drama,Movie,Maangamizi: The Ancient One,2001,9.0,tt0236461
Drama,Movie,The Tailor of Panama,2001,3.0,tt0236784
Drama,Movie,Piedras verdes,2001,2.0,tt0236600
Drama,Movie,Echos of Enlightenment,2001,8.0,tt0237199
Drama,Movie,Hunger,2007,,tt0237320
Drama,Movie,Le pacte des loups,2001,5.0,tt0237534
Drama,Movie,The Pledge,2001,11.0,tt0237572
Drama,Movie,15 février 1839,2001,1.0,tt0237994
Drama,Movie,Captain Corelli's Mandolin,2001,9.0,tt0238112
Drama,Movie,April Is My Religion,2001,11.0,tt0239238
Drama,Movie,Nobel,2001,11.0,tt0238462
Drama,Movie,L'Anglaise et le duc,2002,10.0,tt0239234
Drama,Movie,Tangled,2001,11.0,tt0238137
Drama,Movie,Julie Johnson,2001,1.0,tt0239509
Drama,Movie,Devi Putrudu,2001,1.0,tt0239341
Drama,Movie,Tosca,2001,11.0,tt0240122
Drama,Movie,Wormwood,2001,2.0,tt0238735
Drama,Movie,Giravolte,2001,11.0,tt0240043
Drama,Movie,Origine contrôlée,2001,1.0,tt0239224
Drama,Movie,All About You,2001,8.0,tt0239570
Drama,Movie,Ik ook van jou,2001,2.0,tt0239060
Drama,Movie,The Island of the Mapmaker's Wife,2001,9.0,tt0240621
Drama,Movie,La Ciénaga,2001,4.0,tt0240419
Drama,Movie,The Center of the World,2001,5.0,tt0240402
Drama,Movie,The Blue Diner,2001,3.0,tt0241254
Drama,Movie,The Bank,2001,9.0,tt0241223
Drama,Movie,Brooklyn Babylon,2001,8.0,tt0240389
Drama,Movie,La precisione del caso,2001,6.0,tt0239831
Drama,Movie,Une hirondelle a fait le printemps,2002,4.0,tt0240149
Drama,Movie,I cavalieri che fecero l'impresa,2001,4.0,tt0240659
Drama,Movie,The Gristle,2004,5.0,tt0241498
Drama,Movie,Lavoura Arcaica,2001,10.0,tt0241663
Drama,Movie,Paralelní svety,2001,3.0,tt0241802
Drama,Movie,Roads and Bridges,2001,5.0,tt0241897
Drama,Movie,Demasiado amor,2002,1.0,tt0243212
Drama,Movie,À ma soeur!,2002,3.0,tt0243255
Drama,Movie,Out of Line,2001,9.0,tt0242746
Drama,Movie,Un aller simple,2001,5.0,tt0242981
Drama,Movie,Kill Me Later,2001,9.0,tt0243595
Drama,Movie,Waking Life,2002,3.0,tt0243017
Drama,Movie,Campfire Stories,2001,10.0,tt0244452
Drama,Movie,Dust,2002,4.0,tt0243232
Drama,Movie,L.I.E.,2002,11.0,tt0242587
Drama,Movie,Harvard Man,2001,8.0,tt0242508
Drama,Movie,"Mercredi, folle journée!",2001,3.0,tt0244071
Drama,Movie,The Doe Boy,2001,1.0,tt0243222
Drama,Movie,The Affair of the Necklace,2001,12.0,tt0242252
Drama,Movie,Investigating Sex,2002,8.0,tt0243991
Drama,Movie,Bully,2001,12.0,tt0242193
Drama,Movie,The Hole,2001,7.0,tt0242527
Drama,Movie,Going Back,2009,10.0,tt0243278
Drama,Movie,To End All Wars,2003,9.0,tt0243609
Drama,Movie,Va savoir,2002,2.0,tt0242994
Drama,Movie,The Man Who Wasn't There,2002,2.0,tt0243133
Drama,Movie,Mi dulce,2001,5.0,tt0244072
Drama,Movie,Cahoots,2001,2.0,tt0243059
Drama,Movie,Divoké vcely,2002,10.0,tt0243859
Drama,Movie,Bridget Jones's Diary,2001,6.0,tt0243155
Drama,Movie,The War Bride,2002,11.0,tt0244297
Drama,Movie,Tra due mondi,2001,5.0,tt0243806
Drama,Movie,Tmavomodrý svet,2001,5.0,tt0244479
Drama,Movie,Sólo por hoy,2001,6.0,tt0243569
Drama,Movie,Come Together,2001,9.0,tt0243828
Drama,Movie,Edges of the Lord,2001,10.0,tt0245090
Drama,Movie,The Pearl,2004,5.0,tt0245350
Drama,Movie,The Next Big Thing,2001,11.0,tt0245317
Drama,Movie,Pavilion of Women,2001,11.0,tt0244709
Drama,Movie,Klassikko,2001,2.0,tt0246005
Drama,Movie,Perfume,2001,1.0,tt0245356
Drama,Movie,Extremedays,2001,9.0,tt0245891
Drama,Movie,The Fluffer,2002,2.0,tt0245115
Drama,Movie,Things Behind the Sun,2001,1.0,tt0245501
Drama,Movie,Il mestiere delle armi,2001,5.0,tt0245276
Drama,Movie,Metal,2001,5.0,tt0246076
Drama,Movie,Serenades,2001,5.0,tt0246226
Drama,Movie,Joe Dirt,2001,4.0,tt0245686
Drama,Movie,Forgive Me Father,2002,5.0,tt0245904
Drama,Movie,Les portes de la gloire,2001,6.0,tt0246158
Drama,Movie,Snakeskin,2001,10.0,tt0244803
Drama,Movie,Y tu mamá también,2002,7.0,tt0245574
Drama,Movie,Invincible,2002,1.0,tt0245171
Drama,Movie,Domenica,2001,2.0,tt0245084
Drama,Movie,Crush,2002,6.0,tt0245407
Drama,Movie,Charlotte Gray,2002,5.0,tt0245046
Drama,Movie,Jack the Dog,2001,1.0,tt0245634
Drama,Movie,Alex in Wonder,2001,3.0,tt0246228
Drama,Movie,Lift,2001,1.0,tt0246037
Drama,Movie,Lost and Delirious,2002,8.0,tt0245238
Drama,Movie,Kingdom Come,2001,4.0,tt0246002
Drama,Movie,"Oui, mais...",2001,4.0,tt0246278
Drama,Movie,To tama,2002,1.0,tt0246268
Drama,Movie,Nailed,2001,4.0,tt0246108
Drama,Movie,Bella Martha,2002,12.0,tt0246772
Drama,Movie,Wie Feuer und Flamme,2001,6.0,tt0246853
Drama,Movie,Le lait de la tendresse humaine,2002,5.0,tt0246744
Drama,Movie,Donnie Darko,2002,6.0,tt0246578
Drama,Movie,In the Shadows,2001,8.0,tt0247427
Drama,Movie,Focus,2002,5.0,tt0246628
Drama,Movie,Thema Nr. 1,2001,8.0,tt0246978
Drama,Movie,Kabhi Khushi Kabhie Gham...,2001,12.0,tt0248126
Drama,Movie,Kikar Ha-Halomot,2001,5.0,tt0246730
Drama,Movie,The Believer,2001,8.0,tt0247199
Drama,Movie,Ignition,2002,1.0,tt0247419
Drama,Movie,The Medicine Show,2001,10.0,tt0247512
Drama,Movie,Magik and Rose,2001,4.0,tt0248164
Drama,Movie,El sueño del caimán,2003,3.0,tt0248490
Drama,Movie,Rentun ruusu,2001,1.0,tt0249110
Drama,Movie,In the Bedroom,2002,3.0,tt0247425
Drama,Movie,Women in Film,2001,1.0,tt0247823
Drama,Movie,Honolulu,2001,7.0,tt0248093
Drama,Movie,The Quickie,2001,7.0,tt0247645
Drama,Movie,Love & Support,2001,7.0,tt0248966
Drama,Movie,No Such Thing,2002,11.0,tt0248190
Drama,Movie,"Two Days, Nine Lives",2001,3.0,tt0247786
Drama,Movie,Joki,2001,9.0,tt0248928
Drama,Movie,Storytelling,2002,4.0,tt0250081
Drama,Movie,Young Love,2001,8.0,tt0249261
Drama,Movie,Goebbels und Geduldig,2001,10.0,tt0249542
Drama,Movie,Gabriel & Me,2001,11.0,tt0249624
Drama,Movie,Julietta,2001,9.0,tt0248123
Drama,Movie,Das Experiment,2002,6.0,tt0250258
Drama,Movie,Crash Point Zero,2001,3.0,tt0248742
Drama,Movie,Hedwig and the Angry Inch,2002,3.0,tt0248845
Drama,Movie,The Other Side of Heaven,2002,4.0,tt0250371
Drama,Movie,Anthrax,2001,9.0,tt0250214
Drama,Movie,Asoka,2001,10.0,tt0249371
Drama,Movie,Plan B,2001,11.0,tt0249082
Drama,Movie,Yaadein...,2001,6.0,tt0248617
Drama,Movie,Double Bang,2001,8.0,tt0251057
Drama,Movie,Crooked Earth,2001,8.0,tt0251032
Drama,Movie,Le petit poucet,2002,5.0,tt0249081
Drama,Movie,Ali,2002,3.0,tt0248667
Drama,Movie,Vakvagányok,2001,1.0,tt0251458
Drama,Movie,Dekapentavgoustos,2002,2.0,tt0251661
Drama,Movie,Stickmen,2001,1.0,tt0251415
Drama,Movie,Honolulu Baby,2001,3.0,tt0251734
Drama,Movie,Der Tunnel,2001,1.0,tt0251447
Drama,Movie,Chico,2002,1.0,tt0251636
Drama,Movie,Drakarna över Helsingfors,2001,9.0,tt0248770
Drama,Movie,The Deep End,2001,11.0,tt0250323
Drama,Movie,Out of the Black,2001,7.0,tt0250636
Drama,Movie,High Heels and Low Lifes,2001,7.0,tt0253126
Drama,Movie,Night at the Golden Eagle,2002,5.0,tt0250617
Drama,Movie,The Bunker,2002,9.0,tt0252963
Drama,Movie,Nicolas,2001,4.0,tt0253314
Drama,Movie,Nikita Blues,2001,2.0,tt0251294
Drama,Movie,Mademoiselle,2001,3.0,tt0253225
Drama,Movie,Pledge of Innocence,2001,6.0,tt0253487
Drama,Movie,Crazy/Beautiful,2001,9.0,tt0250224
Drama,Movie,La répétition,2002,4.0,tt0253612
Drama,Movie,Fast Sofa,2006,1.0,tt0251696
Drama,Movie,L.A.P.D.: To Protect and to Serve,2002,8.0,tt0250485
Drama,Movie,The Brothers,2001,3.0,tt0250274
Drama,Movie,Gypsy 83,2001,6.0,tt0251110
Drama,Movie,Way Off Broadway,2001,6.0,tt0250625
Drama,Movie,Adieu Babylone,2001,2.0,tt0252194
Drama,Movie,Almost Salinas,2005,,tt0252225
Drama,Movie,Double Whammy,2001,8.0,tt0250347
Drama,Movie,Deham,2002,5.0,tt0252363
Drama,Movie,Buffalo Soldiers,2002,10.0,tt0252299
Drama,Movie,All the Queen's Men,2001,12.0,tt0252223
Drama,Movie,L'homme des foules,2001,4.0,tt0250427
Drama,Movie,Sri Manjunatha,2001,6.0,tt0249783
Drama,Movie,Zir-e poost-e shahr,2005,5.0,tt0250125
Drama,Movie,Rennie's Landing,2003,10.0,tt0251370
Drama,Movie,The Grey Zone,2001,11.0,tt0252480
Drama,Movie,Le vélo de Ghislain Lambert,2002,6.0,tt0252665
Drama,Movie,Rave Macbeth,2001,11.0,tt0251364
Drama,Movie,Heist,2002,4.0,tt0252503
Drama,Movie,The Discovery of Heaven,2001,10.0,tt0251052
Drama,Movie,Hearts in Atlantis,2002,2.0,tt0252501
Drama,Movie,Manic,2003,5.0,tt0252684
Drama,Movie,My Best Friend's Wife,2001,10.0,tt0253114
Drama,Movie,No Turning Back,2001,,tt0253335
Drama,Movie,Syndare i sommarsol,2001,11.0,tt0253197
Drama,Movie,Last Orders,2002,1.0,tt0253200
Drama,Movie,Nynke,2001,9.0,tt0254610
Drama,Movie,Le stade de Wimbledon,2002,2.0,tt0254791
Drama,Movie,The Fourth Angel,2002,1.0,tt0254334
Drama,Movie,The Point Men,2003,6.0,tt0254703
Drama,Movie,CQ,2002,5.0,tt0254199
Drama,Movie,One Eyed King,2004,10.0,tt0254626
Drama,Movie,China: The Panda Adventure,2001,6.0,tt0255055
Drama,Movie,Negocio Redondo,2001,9.0,tt0255414
Drama,Movie,Tortilla Soup,2001,8.0,tt0255653
Drama,Movie,Lucía y el sexo,2002,8.0,tt0254455
Drama,Movie,La pianiste,2001,9.0,tt0254686
Drama,Movie,Daun Haus,2001,5.0,tt0255958
Drama,Movie,How Harry Became a Tree,2002,3.0,tt0256084
Drama,Movie,Dog Eat Dog,2001,12.0,tt0254284
Drama,Movie,El espinazo del diablo,2001,4.0,tt0256009
Drama,Movie,Todo me pasa a mí,2001,1.0,tt0253821
Drama,Movie,The Anniversary Party,2002,1.0,tt0254099
Drama,Movie,Terrorama!,2001,10.0,tt0255637
Drama,Movie,Concorrenza sleale,2001,2.0,tt0254235
Drama,Movie,Baby Boy,2001,6.0,tt0255819
Drama,Movie,Last Wedding,2003,7.0,tt0256871
Drama,Movie,Intimacy,2001,7.0,tt0256103
Drama,Movie,Ce vieux rêve qui bouge,2001,11.0,tt0256666
Drama,Movie,Kept,2002,12.0,tt0256856
Drama,Movie,Zubeidaa,2001,1.0,tt0255713
Drama,Movie,The Safety of Objects,2003,8.0,tt0256359
Drama,Movie,En sång för Martin,2001,3.0,tt0257215
Drama,Movie,Pauline & Paulette,2001,11.0,tt0256259
Drama,Movie,Pretty When You Cry,2001,11.0,tt0256374
Drama,Movie,Une jeune fille à la fenêtre,2002,2.0,tt0257245
Drama,Movie,Road to Redemption,2001,2.0,tt0256341
Drama,Movie,Chori Chori Chupke Chupke,2001,3.0,tt0256692
Drama,Movie,Khushi,2001,4.0,tt0258490
Drama,Movie,Shallow Hal,2002,3.0,tt0256380
Drama,Movie,Judgment,2001,3.0,tt0257408
Drama,Movie,Morlang,2001,11.0,tt0257935
Drama,Movie,Vyhnání z ráje,2001,4.0,tt0259097
Drama,Movie,Juego de Luna,2003,3.0,tt0259376
Drama,Movie,Du soleil pour les gueux,2001,3.0,tt0259289
Drama,Movie,Siniestro,2001,4.0,tt0258159
Drama,Movie,Loin,2001,8.0,tt0258242
Drama,Movie,Lovely & Amazing,2002,8.0,tt0258273
Drama,Movie,Lantana,2003,6.0,tt0259393
Drama,Movie,Se souvenir des belles choses,2002,1.0,tt0259440
Drama,Movie,Xin shi zi jie tou,2001,3.0,tt0259742
Drama,Movie,Knight Club,2001,2.0,tt0259386
Drama,Movie,Malunde,2002,10.0,tt0259417
Drama,Movie,La voz de su amo,2001,5.0,tt0259730
Drama,Movie,Blind Obsession,2001,11.0,tt0259218
Drama,Movie,The Unsaid,2001,9.0,tt0258967
Drama,Movie,The Truth Game,2001,7.0,tt0259690
Drama,Movie,Ordinary Sinner,2001,10.0,tt0259054
Drama,Movie,Taking Sides,2002,3.0,tt0260414
Drama,Movie,Don't Say a Word,2001,12.0,tt0260866
Drama,Movie,The Rest of Your Life,2001,2.0,tt0261236
Drama,Movie,Félix et Lola,2002,1.0,tt0260036
Drama,Movie,Mullet,2001,6.0,tt0261842
Drama,Movie,Be.Angeled,2001,6.0,tt0261804
Drama,Movie,Son de mar,2001,6.0,tt0261311
Drama,Movie,Jackpot,2001,7.0,tt0261755
Drama,Movie,Ne dis rien,2001,3.0,tt0260225
Drama,Movie,Face to Face,2001,4.0,tt0262408
Drama,Movie,C'est la vie,2001,11.0,tt0260198
Drama,Movie,Podari mne lunnyy svet,2001,3.0,tt0261182
Drama,Movie,Vademberek,2001,9.0,tt0261379
Drama,Movie,Carman: The Champion,2001,3.0,tt0262462
Drama,Movie,La plage noire,2001,12.0,tt0260283
Drama,Movie,Lisa,2001,1.0,tt0261800
Drama,Movie,Condenado à Liberdade,2001,4.0,tt0262345
Drama,Movie,Le pornographe,2001,10.0,tt0262699
Drama,Movie,Gelbe Kirschen,2001,2.0,tt0261706
Drama,Movie,Piñero,2002,4.0,tt0261066
Drama,Movie,Posseteni ot gospoda,2002,3.0,tt0262700
Drama,Movie,Poklonnik,2001,4.0,tt0261185
Drama,Movie,Riconciliati,2003,10.0,tt0262174
Drama,Movie,Big Bad Love,2001,5.0,tt0260746
Drama,Movie,Les âmes fortes,2001,5.0,tt0262942
Drama,Movie,Me Without You,2001,11.0,tt0263725
Drama,Movie,Going Greek,2001,8.0,tt0263386
Drama,Movie,Les jolies choses,2001,11.0,tt0263496
Drama,Movie,Minha Vida em Suas Mãos,2001,5.0,tt0263748
Drama,Movie,World Traveler,2001,9.0,tt0262911
Drama,Movie,The Man from Elysian Fields,2003,3.0,tt0265307
Drama,Movie,Torzók,2001,10.0,tt0264100
Drama,Movie,Love the Hard Way,2003,3.0,tt0263671
Drama,Movie,Un jeu d'enfants,2001,6.0,tt0265932
Drama,Movie,Chinna,2001,6.0,tt0263199
Drama,Movie,Ligne 208,2001,1.0,tt0265285
Drama,Movie,Sole negli occhi,2001,11.0,tt0265300
Drama,Movie,Life as a House,2002,1.0,tt0264796
Drama,Movie,Black Hawk Down,2002,2.0,tt0265086
Drama,Movie,Monsoon Wedding,2003,6.0,tt0265343
Drama,Movie,Scenes of the Crime,2002,8.0,tt0265709
Drama,Movie,De vriendschap,2001,6.0,tt0266017
Drama,Movie,Das Fähnlein der sieben Aufrechten,2001,3.0,tt0266527
Drama,Movie,L'ultimo bacio,2001,2.0,tt0265930
Drama,Movie,What Matters Most,2003,11.0,tt0266041
Drama,Movie,Falling Like This,2001,9.0,tt0266529
Drama,Movie,Bella ciao,2001,7.0,tt0266316
Drama,Movie,Zoe,2001,1.0,tt0266102
Drama,Movie,Firestorm Rising,2001,1.0,tt0265190
Drama,Movie,Bruxelles mon amour,2001,8.0,tt0264445
Drama,Movie,Extreme Honor,2001,11.0,tt0264606
Drama,Movie,Mile Zero,2001,9.0,tt0266768
Drama,Movie,Chaos,2003,3.0,tt0265116
Drama,Movie,Frailty,2002,10.0,tt0264616
Drama,Movie,Hamvadó cigarettavég,2001,12.0,tt0265260
Drama,Movie,The Royal Tenenbaums,2002,3.0,tt0265666
Drama,Movie,The Cat's Meow,2002,5.0,tt0266391
