Larry Brandenburg,1948,[''],['Reparto'],Sin oscar
Ludivine Sagnier,1979,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Driss Roukhe,1968,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Ian,1978,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Madoka Matsuda,No data,"['Nagisa', 'Beat Kids', 'Kimi to miru fûkei', '6,7']",['Reparto'],Sin Oscar
Ethel Elaka Gondwe,No data,"['Find Her, Keep Her', 'Serie de TV', 'Serie de TV']","['Producción', 'Dirección', 'Edición']",Sin oscar
Mihajlo Jovanovic,No data,"['Zivot i smrt porno bande', 'Do koske', 'Annemin Yarasi', 'Jug jugoistok']",['Reparto'],Sin oscar
Julio Chávez,1956,"['Un oso rojo', 'El otro', 'El puntero', '2011 • 39 episodios', '2006']","['Reparto', 'Guion', 'Dirección']",Sin Oscar
Catherine Rowe,No data,"['Speed: Máxima potencia', 'Asesinato en la Casa Blanca', 'Marea roja', 'Broken Arrow: Alarma nuclear']","['Sonido', 'Reparto']",Sin Oscar
Natalia Vishnya,1977,"['Doyti do ruchki', 'Ne delayte biskvity v plokhom nastroenii', 'Nelegal', 'Konsultant', '2017']",['Reparto'],Sin oscar
Robin Tunney,1972,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Ivan Capifali,No data,['Welcome Back to the Barrio'],['Reparto'],Sin oscar
Slug,No data,[''],"['Reparto', 'Composición', 'Guion']",Sin oscar
Rodney Henry,1923,"['Silverado', 'El sheriff chiflado', '1980 • 1 episodio', 'TownsmanBarflyCowhand', 'Serie de TV']","['Reparto', 'Especialistas']",Sin oscar
David Johann,1743,"['Swiss Family Robinson', 'Guion(as Johann Wyss)', 'Guion', 'Guion']",['Guion'],Sin oscar
Hiro Sano,No data,"['Chocolate', 'Shanghai', 'El retorno de los Yamakashi', 'Puen yai jon salad']",['Reparto'],Sin oscar
Julien Cochelin,No data,['Le dernier des fous'],['Reparto'],Sin oscar
Hitanshu Lodhia,No data,['Gangster'],['Reparto'],Sin oscar
Cliff Stephens,1960,"['UHF', 'Deus Ex', '2000', 'Bob Page(voz, as Cliff Stevens)', 'University President']",['Reparto'],Sin Oscar
Álvaro Bayona,No data,"['With the Lips Closed', 'La viuda de Blanco', '1996–1997 • 6 episodios', 'Pastor Gaitán', 'Serie de TV']",['Reparto'],Sin Oscar
Dolph Lundgren,1957,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Michael Nostrand,No data,"['Half Nelson', 'Daredevil', '2016 • 1 episodio', 'Mr. Smee', 'Serie de TV']","['Reparto', 'Cámara y electricidad', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Bowen Dong,1998,[''],['Reparto'],Sin oscar
Joe Campana,1976,[''],['Reparto'],Sin oscar
Anouk Grinberg,1963,"['Mi hombre', 'La fille du magicien', '6,0', '6,3']",['Reparto'],Sin Oscar
Pierce Brosnan,1953,[''],"['Reparto', 'Producción', 'Equipo ejecutivo']",Sin Oscar
Debbie Banyasz,No data,"[""Christmas at Maxwell's"", 'And the Winner Is...']","['Maquillaje', 'Reparto']",Sin oscar
Janet McTeer,1961,[''],"['Reparto', 'Guion', 'Producción']",Nominado para 2 premios Óscar
Lakshmi,1952,[''],"['Reparto', 'Dirección']",Sin Oscar
Michael Easton,1967,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Baburaj,1970,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Linda Sorgini,1955,"[""Bonheur d'occasion"", 'Au secours de Béatrice', '2014–2017 • 64 episodios', '2023', '2006']",['Reparto'],Sin Oscar
David Sanders,1890,"['Blast-Off Girls', 'The Phynx', ""What's My Line?"", '1963 • 1 episodio', 'Self - Contestant(as Col. Harland Sanders)']","['Reparto', 'Equipos adicionales']",Sin oscar
Stacey Hinnen,diciembre,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Sin oscar
Brandi Jo Perkins,No data,"[""I'll Come Running"", 'Motorcycle', 'Mars', 'Western']","['Reparto', 'Cámara y electricidad']",Sin oscar
Anna Magdelena,No data,['La fiesta de Neil'],['Reparto'],Sin oscar
Yuriy Itskov,1950,"['Ragin', 'Belaya gvardiya', '2012 • 8 episodios', '2015', '2008']",['Reparto'],Sin Oscar
Amanda Ooms,1964,[''],"['Reparto', 'Dirección de casting', 'Producción']",Sin Oscar
Matt Doran,1976,[''],"['Reparto', 'Dirección de fotografía y cámara', 'Dirección']",Sin oscar
Natalie Portman,1981,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 1 premio Óscar
Antonio Garrido,1971,"['Diario de una ninfómana', 'La playa de los ahogados', 'Los simuladores', '2006–2007 • 17 episodios', 'Quin Gallardo']","['Reparto', 'Banda sonora']",Sin Oscar
Bob Clout,1934,"['Pesadillas', '1996 • 1 episodio', '1987', '2006', '1991']",['Reparto'],Sin oscar
Richard DeDomenico,1936,"['Una historia del Bronx', 'Declaradme culpable', 'Fighting: Puños de asfalto', 'La vida secreta de Walter Mitty']",['Reparto'],Sin oscar
Chris Baz,No data,"['Darklovestory', 'Escape of the Artful Dodger', '2001 • 1 episodio', 'Long John Silver', 'Serie de TV']",['Reparto'],Más en IMDbPro
Tayfun Bademsoy,1958,[''],"['Reparto', 'Dirección', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Rebecca Pidgeon,1965,[''],"['Reparto', 'Composición', 'Guion']",Sin Oscar
Francesco Maria Dominedò,No data,[''],"['Reparto', 'Guion', 'Dirección']",Más en IMDbPro
Vinod Nagpal,No data,[''],['Reparto'],Más en IMDbPro
Cécile Thiercelin,No data,"['Mi padre', ""L'année suivante"", 'Le page de garde', '2000']",['Reparto'],Sin oscar
Tadanobu Asano,1973,[''],"['Reparto', 'Dirección', 'Composición']",Sin Oscar
Deep Katdare,1970,"['American Desi', 'Ley y orden: Unidad de Víctimas Especiales', '2007–2008 • 5 episodios', '2004', '2006']","['Reparto', 'Producción']",Sin oscar
Ethan Suplee,1976,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Katie Kreisler,1975,[''],['Reparto'],Sin oscar
Miklós Bányai,1985,[''],['Reparto'],Sin oscar
Tomer Sisley,1974,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Damien Richardson,No data,[''],"['Reparto', 'Sonido']",Más en IMDbPro
Maria Pau Pigem,1969,[''],['Reparto'],Sin oscar
Aiden Lithgow,No data,"['The Fall. El sueño de Alexandria', 'El acuerdo', 'Lusitania: Murder on the Atlantic', '2007', 'Junior Marine Officer(as Aidan Lithgow)']",['Reparto'],Sin oscar
Jay Mohr,1970,[''],"['Reparto', 'Guion', 'Producción']",Nominado para 1 premio Primetime Emmy
Lloyd Williams,1975,"['Testigo mudo', '2002 • 2 episodios', 'Yolanda(as Maggie Lloyd-Williams)', 'Serie de TV', '5,8']",['Reparto'],Sin oscar
Nathan Abbey,No data,"[""A Goat's Tail""]",['Reparto'],Sin oscar
Nathan Grubbs,1975,[''],"['Producción', 'Reparto', 'Guion']",Sin Oscar
Jolyn Duncan,No data,"['Down the Road', 'La cabaña']",['Reparto'],Sin oscar
Al Butler,No data,"['La jungla', 'Un paseo para recordar', 'Danger Close: La batalla de Long Tan', 'Surface', '2005 • 1 episodio']","['Reparto', 'Transporte', 'Dirección']",Sin oscar
Kun Daravann,2023,['Holly'],['Reparto'],Sin oscar
Jon Ariño,No data,"['Félix', '2018 • 2 episodios', '2009', '2006', 'De las Cuevas']",['Reparto'],Sin oscar
Stefanie Stappenbeck,1974,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Carlos Amezcua,1953,"['Dueños de la calle', 'Southland Tales', 'Mariachi School', 'Buffy, cazavampiros', '1999 • 1 episodio']","['Reparto', 'Producción', 'Dirección']",Sin oscar
Gilbert Melki,1958,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Becky London,febrero,[''],['Reparto'],Sin oscar
Alexander Carroll,No data,[''],['Reparto'],Más en IMDbPro
Irv Becker,No data,[''],"['Reparto', 'Producción', 'Guion']",Más en IMDbPro
Taylor Baruchel,1987,"['The Trotsky', 'The Foundation', '2009 • 4 episodios', '2010', '2006']","['Reparto', 'Equipos adicionales']",Sin oscar
Manuel Morón,1956,"['Celda 211', 'La noche de los girasoles', 'Todo sobre mi madre', 'Smoking Room']","['Reparto', 'Banda sonora']",Sin Oscar
George Jonson,No data,[''],"['Reparto', 'Producción']",Sin oscar
Claes Hartelius,1959,"['Upp till kamp', '2007 • 3 episodios', 'Brynolf Svenhagen', 'Miniserie de TV', '7,3']",['Reparto'],Sin oscar
Anita Gillette,1936,[''],"['Reparto', 'Banda sonora']",Sin Oscar
John Kapelos,1956,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Chanel Railer-Norris,No data,['The Point'],['Reparto'],Sin oscar
Lukács Bicskey,1961,"['La legión del águila', 'Espías', 'Robin Hood', '2006 • 1 episodio', 'Alex']",['Reparto'],Sin oscar
Johanna Dickson,No data,"['Exit', 'Gangster', 'Hoppet']",['Reparto'],Sin oscar
Joe Morton,1947,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 1 premio Primetime Emmy
Ali Landry Monteverde,1973,[''],"['Reparto', 'Producción']",Sin Oscar
Jan Hrusínský,1955,[''],['Reparto'],Sin oscar
Leïla Bekhti,1984,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Naveen Andrews,1969,[''],['Reparto'],Nominado para 1 premio Primetime Emmy
Tinkerbell,1977,[''],"['Reparto', 'Producción']",Sin Oscar
Gina Torres,1969,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Luis Guzmán,1956,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Jonny Pasvolsky,julio,[''],"['Reparto', 'Equipos adicionales', 'Guion']",Sin Oscar
Frank Dattolo,No data,"['Day Night Day Night', 'The Shattered Mind', '7,3', 'The Green Room']",['Reparto'],Sin oscar
Jaya Prada,1962,[''],"['Reparto', 'Música', 'Producción']",Sin Oscar
Mishal Husain,1973,"['Hijos de los hombres', 'Bodyguard', '2018 • 3 episodios', '2009', '2013']",['Reparto'],Sin oscar
Ari Gwasdoff,No data,['Cactuses'],['Reparto'],Sin oscar
Marcela Moura,No data,"['Justiça Divina', '5,1', '6,3', '6,6']","['Reparto', 'Producción', 'Dirección']",Sin oscar
Sahira Nair,No data,[''],"['Reparto', 'Arte', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Michael Berryman,1948,[''],"['Reparto', 'Producción', 'Transporte']",Sin Oscar
Isabella Leong,1988,[''],['Reparto'],Sin Oscar
Madhavan,1970,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Dong Fu Lin,No data,"['La condesa rusa', 'John Rabe', 'Sheng huo zi dian', 'Shadowguard']",['Reparto'],Sin Oscar
Ted Kuenz,No data,"['Dragon and the Hawk', 'Alice in Wasteland', 'We Are the Sea', 'Looking for Sunday']","['Reparto', 'Arte']",Sin oscar
Tanja Schleiff,1973,[''],['Reparto'],Sin Oscar
Emmanuelle Riva,1927,[''],['Reparto'],Nominado para 1 premio Óscar
Catherine Alaralak,No data,"['Atanarjuat', 'The Journals of Knud Rasmussen']",['Reparto'],Sin oscar
Stan Van Samang,1979,[''],"['Reparto', 'Banda sonora']",Sin oscar
Savitri Ceballos,1979,"['El Ministerio del Tiempo', '2016 • 1 episodio', '2014', '2002', '2008']",['Reparto'],Sin oscar
Kôki Okada,No data,"['Kamen Raidâ × Sûpâ Sentai × Uchû Keiji: Supâ Hîrô Taisen Z', ""Kamen Raidâ Fôze the Movie: Min'nade uchû kitâ!"", 'Metrópolis', 'Shôjo wa isekai de tatakatta']","['Reparto', 'Composición']",Sin oscar
Paula Ann Douglas,No data,['Verschwinden'],['Reparto'],Sin oscar
Susan Ferrara,No data,"['Then We Got Help!', '2009–2011 • 20 episodios', '6,3', '6,8']","['Reparto', 'Guion']",Sin oscar
Emel Çölgeçen,1976,"['Tramvay', 'Por mi hijo', '2015–2016 • 62 episodios', 'Oya Yildirimoglu', '2009']",['Reparto'],Sin Oscar
Russell Philpott,No data,"['False Prophets', 'Tina Gets Her Man', '1998']","['Reparto', 'Equipos adicionales']",Sin oscar
Chazz Palminteri,1952,[''],"['Reparto', 'Guion', 'Producción']",Nominado para 1 premio Óscar
Bill McCreight,No data,['Walker Payne'],['Reparto'],Sin oscar
Ragip Savas,1966,[''],"['Reparto', 'Música', 'Banda sonora']",Sin oscar
Margus Prangel,1974,"['Klass', ""De l'autre côté"", '7,7', 'Täna öösel me ei maga']",['Reparto'],Sin oscar
Marjatta Salin,No data,"['Sangarid', 'Kamome shokudô', 'Pahat pojat', 'Tikkurila', '2006 • 1 episodio']",['Reparto'],Sin oscar
Delphine Depardieu,1979,"['La dorMeuse Duval', 'Astérix en los Juegos Olímpicos', ""Une affaire d'état"", 'Les Dames', '2015 • 1 episodio']",['Reparto'],Sin Oscar
Marina Trapero,No data,['Nacido y criado'],['Reparto'],Sin oscar
Tom Gilroy,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Chelsea Lopez,No data,[''],['Reparto'],Sin oscar
Brittany Murphy,1977,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Margo Martindale,1951,[''],['Reparto'],Ganó 3 premios Primetime Emmy
Luke Y. Thompson,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Saïd Amadis,No data,[''],"['Reparto', 'Guion']",Sin oscar
Chico Díaz,1959,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Julie Gayet,1972,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Andy Serkis,1964,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Primetime Emmy
Henry Ian Cusick,abril,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Primetime Emmy
Rikiya Mifune,1988,"['Samurai marason', 'Mifune: The Last Samurai', 'Catch a Wave', 'Muga Shozoku']","['Reparto', 'Producción']",Sin oscar
Wendy Vásquez,No data,"['Lalola', '2011 • 144 episodios', '2015', '2006']",['Reparto'],Sin oscar
Iyantú Fonseca,No data,['La niña en la piedra'],['Reparto'],Sin oscar
Paula Kalenberg,1986,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Florencia Braier,No data,[''],"['Reparto', 'Dirección de casting', 'Producción']",Sin oscar
Zuleikha Robinson,junio,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Michel Piccoli,1925,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Shirley Bousquet,1976,"['Taxi 2', 'Nous ne sommes pas des saints', 'Espace détente', 'Caméra café', '2002–2004 • 58 episodios']","['Reparto', 'Guion']",Sin oscar
John Brand,1929,[''],['Reparto'],Sin oscar
Miodrag Krivokapic,1949,"['Ranjenik', '1989 • 2 episodios', 'Profesor Vilotic', 'Serie de TV', '7,1']",['Reparto'],Sin oscar
Game,1979,[''],"['Reparto', 'Composición', 'Equipos adicionales']",Sin Oscar
Leigh Taylor-Young,1945,[''],['Reparto'],Ganó 1 premio Primetime Emmy
Mimi Michaels,1983,[''],"['Reparto', 'Guion']",Sin Oscar
Vineeth,1969,[''],['Reparto'],Sin Oscar
Samuel Boidin,No data,[''],['Reparto'],Sin oscar
Ayana O'Shun,No data,[''],"['Reparto', 'Dirección', 'Producción']",Más en IMDbPro
Bre Blair,1980,[''],"['Reparto', 'Producción']",Sin Oscar
Louis El-Ghussein,1997,"['Maria am Wasser', 'GSG 9 - Die Elite Einheit', '2008 • 1 episodio', '2005', 'Junge mit Pistole']",['Reparto'],Sin oscar
Thorsten Merten,1963,[''],"['Reparto', 'Guion']",Sin Oscar
Liina Olmaru,1967,"['Wikmani poisid', '1995 • 9 episodios', 'Elfriede KallasteElfride Kallaste(as Liina-Riin Olmaru)', 'Reparto(as Liina-Riin Olmaru)', 'Piret']",['Reparto'],Sin oscar
Katrina Nelson,No data,[''],"['Reparto', 'Casting', 'Producción']",Más en IMDbPro
Arash Aasefi,No data,"['Rastakhiz: Rooze Rastakhiz', 'Emkane Mina', 'When I Became a Butterfly', 'Giti Hamsar Alireza']",['Reparto'],Sin Oscar
Luke Jensen,No data,"['Funny or Die Exclusive: An Apology from Uber', 'Dinner with the Parents', 'Funny or Die Test Tube: Hush Money', 'LieGuys']","['Reparto', 'Guion', 'Producción']",Sin oscar
Daniel Brühl,1978,[''],"['Reparto', 'Producción', 'Dirección']",Nominado a 1 premio BAFTA
Aaron Himelstein,1985,"['Austin Powers en Miembro de Oro', 'Seducción mortal', 'Sugar Mountain', '2005', '2015']","['Reparto', 'Producción', 'Guion']",Sin Oscar
Todd Sherry,1961,[''],"['Reparto', 'Casting']",Sin oscar
Viola Davis,1965,[''],"['Reparto', 'Producción', 'Banda sonora']",Ganó 1 premio Óscar
Grady Justice,1982,"['Conduits: The Roddey Transmissions', 'Crab Walkers', 'Cold Planet']","['Producción', 'Reparto', 'Guion']",Sin oscar
Meital Dohan,1979,[''],"['Reparto', 'Guion']",Sin Oscar
Claire Dubien,No data,"['El último testigo', 'La bête dans la jungle', 'La fée', 'Romance en Tokio']","['Vestuario', 'Diseño de vestuario', 'Reparto']",Sin Oscar
Djordji Jolevski,1964,"['Vikend na mrtovci', 'Vikend na mrtovci', '1990', 'Reparto(as Gjorgji Jolevski)']",['Reparto'],Sin oscar
Patrick Moutonnet,No data,['Ça brûle'],['Reparto'],Sin oscar
Liv Corfixen,1973,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Milutin Jevdjenijevic,1950,"['Uloga moje porodice u ratu svetova', 'Krojaceva tajna', 'Decko koji obecava', 'Zadah tela']",['Reparto'],Sin oscar
Robert Gregory Cole,No data,"['Un lugar donde refugiarse', 'El viaje más largo', 'Somos los Miller', 'Tammy']","['Reparto', 'Equipos adicionales', 'Arte']",Sin oscar
Erwin Leder,1951,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Jakob Kraze,No data,"['Sonja', 'Nosotros también podríamos estar muertos', 'Herbert Grönemeyer: Deine Hand']",['Reparto'],Sin oscar
Mark Herras,1986,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Michael Shamus Wiles,1955,[''],['Reparto'],Sin oscar
Jowita Budnik,1973,[''],"['Reparto', 'Guion']",Sin Oscar
Castulo Guerra,1945,[''],['Reparto'],Sin oscar
Tamlyn Tomita,1966,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Ewa Da Cruz,1977,[''],['Reparto'],Sin Oscar
Nick Shirm,No data,[''],"['Reparto', 'Música', 'Guion']",Sin oscar
James Intveld,No data,[''],"['Reparto', 'Composición', 'Música']",Más en IMDbPro
Tony Brown,1953,"['Florida College Comedy Tour on Fire', ""Reparto(as Tony 'Downtown Tony Brown' Brown)"", 'Serie de TV', '7,9']","['Reparto', 'Guion']",Sin oscar
Charlotte Gainsbourg,1971,[''],"['Reparto', 'Guion', 'Composición']",Sin Oscar
Claudia Sherman,No data,No data,No data,Sin oscar
Ryan Bott,No data,[''],"['Dirección', 'Reparto', 'Producción']",Más en IMDbPro
Daniel Vives,No data,"['Desde Gayola', '2002 • 3 episodios', '2002', 'Francis', 'Blond']",['Reparto'],Sin oscar
Charles Nguyen,No data,"['Chainsaw Man', '2022 • 2 episodios', 'Hideo(English version, voz)', 'Zachary Kaitos(voz)', 'Guardians of the Light(English version, voz)']",['Reparto'],Sin oscar
William Thomas,1981,[''],"['Reparto', 'Producción', 'Banda sonora']",Nominado para 2 premios Primetime Emmy
Sandip Deb,No data,['El buen nombre'],['Reparto'],Sin oscar
John H. Jenkins,1984,"['The Voice', 'The Way Back Home']","['Reparto', 'Equipos adicionales']",Sin oscar
Yildirim Bayazit,1971,"[""Mehmetçik Kut'ül Amare"", '2018 • 19 episodios', 'Guion', 'Reparto', 'Serie de TV']","['Reparto', 'Guion']",Sin oscar
Anne Judson-Yager,No data,[''],['Reparto'],Más en IMDbPro
Peter Guinness,1950,[''],['Reparto'],Sin Oscar
Jordi Dauder,1938,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Stef Tovar,octubre,[''],"['Reparto', 'Edición', 'Equipos adicionales']",Sin oscar
