Whalen J. Laurence,No data,"['A Sense of Entitlement', 'Two-Bit Taj Mahal', 'Corto', 'Corto']",['Reparto'],Sin oscar
Kristoffer Joner,1972,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Biagio Barone,No data,"['El capo de Corleone', '2007 • 5 episodios', 'Kaos', 'El sol también sale de noche']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Dhritiman Chatterjee,1945,[''],['Reparto'],Sin Oscar
Moshe Ivgy,1953,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Xingsheng Liu,No data,"['Su Qi-er', 'Dao mu bi ji', 'Shui hu zhuan', '2011 • 24 episodios', '2009']",['Arte'],Sin oscar
Ako Mustapha,No data,"['R3mbat', 'Kazim', 'Fairuz', '2023']","['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Asia Argento,1975,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Guru,1925,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Anjelica Huston,1951,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 1 premio Óscar
Xirong Jin,No data,['Caofangzi'],['Reparto'],Sin oscar
Caroline O'Boyle,No data,['A por todas'],['Reparto'],Sin oscar
Juliette Lewis,1973,[''],"['Reparto', 'Dirección', 'Producción']",Nominado para 1 premio Óscar
Jesús Bonilla,1955,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Jean-Michel Fête,No data,"['Le soyeux de la belette', 'Sélect Hôtel', 'Les bleus: premiers pas dans la police', '2006–2010 • 35 episodios', '2010']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Dominique Besnehard,1954,[''],"['Reparto', 'Producción', 'Dirección de casting']",Nominado a 1 premio BAFTA
Iris Karina,No data,[''],"['Reparto', 'Sonido', 'Edición']",Sin oscar
Xu Zhu,No data,"['Blue Mermaid(China)', 'Sitar and Ganges RIver', 'Time passes like flowing water', 'Three days to see']","['Dirección', 'Guion', 'Dirección de fotografía y cámara']",Sin Oscar
Henryk Talar,1945,"['Marszalek Pilsudski', '2001 • 7 episodios', '2000', '1991']",['Reparto'],Sin oscar
Pras Michel,1972,[''],"['Reparto', 'Producción', 'Composición']",Sin Oscar
Krikor Satamian,No data,"['...Y que le gusten los perros', 'Alias', '2002 • 1 episodio', 'Mr. Papazian', 'Barry Barani']","['Reparto', 'Producción']",Sin oscar
Stephanie Venditto,1965,"['Atrapado en un pirado', 'Como en casa en ningún sitio', 'Loca obsesión', 'Sin rastro', '2003–2006 • 7 episodios']","['Reparto', 'Equipos adicionales']",Sin oscar
Park Mi-hyeon,No data,"['2 hermanas', 'A-i-deul...', 'The Flower of Evil', '2020 • 2 episodios', ""[Soo Young's mother]""]",['Reparto'],Sin oscar
Kareena Kapoor,1980,[''],"['Reparto', 'Música', 'Dirección de la segunda unidad o asistencia a dirección']",Sin Oscar
Martin Sitta,1968,[''],['Reparto'],Sin oscar
Skeet Ulrich,1970,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Antonio Masoni,No data,"['Tiburzi', 'Gostanza da Libbiano']","['Dirección', 'Reparto', 'Guion']",Sin oscar
Kamal Halarash,No data,"['Passeurs de rêves', 'Absolitude', '2001']",['Reparto'],Sin oscar
Sticky Fingaz,1973,[''],"['Reparto', 'Composición', 'Producción']",Sin Oscar
Rubén Ochandiano,1980,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Amy Leonard,No data,[''],['Dirección de la segunda unidad o asistencia a dirección'],Sin oscar
Katharine Isabelle,1981,[''],['Reparto'],Sin Oscar
Hans Werner Meyer,1964,[''],['Reparto'],Sin Oscar
David Steinberg,1965,[''],"['Reparto', 'Banda sonora']",Sin oscar
Pedro Gonzalez,1972,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Kristie Dickinson,No data,['La pesadilla'],['Reparto'],Sin oscar
Ellen Dramstad,No data,"['Courts mais Gay: Tome 4', '6,4', '6,1']",['Reparto'],Sin oscar
Crew Hoakes,No data,"['Secret War', 'Followers']",['Reparto'],Sin oscar
Roman Luknár,1965,[''],['Reparto'],Sin Oscar
Carlos Lasarte,1941,[''],['Reparto'],Sin oscar
Ermanna Montanari,No data,"[""L'ultimo terrestre"", ""Fedeli d'amore"", 'Corto', '6,8']","['Reparto', 'Guion']",Sin oscar
Maighréad Ní Chonghaile,No data,"['Aifric', '2006–2007 • 21 episodios', '2001', '2000', 'Runaí - Receptionist']","['Reparto', 'Equipos adicionales']",Sin oscar
Ekin Cheng,1967,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Halina Reijn,1975,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
Constantin Florescu,1962,[''],['Reparto'],Sin Oscar
Bryan Genesse,1964,[''],"['Reparto', 'Equipos adicionales', 'Guion']",Sin oscar
Kumiko Endô,1978,"['Shomuni', '5,8', '7,0', 'Jukai no futari']","['Reparto', 'Banda sonora']",Sin oscar
Jesper Langberg,1940,"['Sådan er de alle', 'Det forsømte forår', 'Matador', '1978–1982 • 21 episodios', '2007']","['Reparto', 'Banda sonora']",Sin Oscar
Anja Lundqvist,1971,[''],"['Reparto', 'Guion', 'Producción']",Sin oscar
Gianluca Gobbi,1974,"['Dogman', 'Nebbie e delitti', '2005–2007 • 10 episodios', '2011', 'Enrico Barsacci']",['Reparto'],Sin oscar
John DiMaggio,1968,[''],"['Reparto', 'Música', 'Producción']",Sin Oscar
Joseph D'Onofrio,No data,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Shagufta Ali,1967,"['Ek Veer Ki Ardaas: Veera', '2012–2015 • 335 episodios', '2000', 'Surekha Rajendra Goel', 'Reparto']","['Reparto', 'Maquillaje']",Sin Oscar
Melani Olivares,1973,[''],"['Reparto', 'Guion']",Sin oscar
Brandon Martinez,No data,[''],['Reparto'],Sin oscar
Pascal Elso,1955,[''],['Reparto'],Sin Oscar
Margot White,No data,[''],['Reparto'],Sin oscar
George Rocky Sullivan,No data,['Erin Brockovich'],['Reparto'],Sin oscar
Margarete Tiesel,1959,[''],['Reparto'],Sin Oscar
László Agócs,No data,['A kis utazás'],['Reparto'],Sin oscar
Christopher Redman,1980,[''],"['Reparto', 'Guion', 'Edición']",Sin Oscar
Meghan Brown,No data,[''],['Reparto'],Sin oscar
Felipe Braun,1970,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Chao-te Yin,1968,"['Fei xia a da', 'Ci qing', 'Xue guan yin', 'Yu hou chiao yang']","['Reparto', 'Equipos adicionales']",Sin oscar
Andrew Chavez,No data,['Traffic'],['Reparto'],Sin oscar
Traute Hoess,1950,"['Liebe deine Nächste!', 'Lili Marleen', 'John Gabriel Borkman', 'Die Frau die an Dr. Fabian zweifelte']","['Reparto', 'Edición']",Sin oscar
Robert Vandermaaten,No data,"[""It's Alright Ma, I'm Only Trying"", 'Max, 13', '7,0']",['Reparto'],Sin oscar
Thomas Mejia,No data,"['Freakish', '2016–2017 • 8 episodios', '2016', '2021']","['Arte', 'Reparto']",Sin oscar
Arto Apartian,1956,"['O giteftis', '2007 • 4 episodios', '1990', 'Magemenoi']",['Reparto'],Sin oscar
Ronald Grima,No data,"['Blue Heelers', '2001 • 1 episodio', '2000', 'Di Blasi']",['Reparto'],Sin oscar
Jayne Morgan,No data,[''],"['Reparto', 'Producción']",Sin Oscar
Mario Duarte,No data,"['Pelucas y Rokanrol', 'Francisco el matemático', '1999 • 1 episodio', '1952', 'Nicólas MoraNicolas Mora']","['Reparto', 'Guion', 'Dirección']",Sin oscar
Don Margolin,No data,"['Shelter', 'Touch of the Devil', '7,7', '3,2']",['Reparto'],Sin oscar
Leslie Bega,abril,[''],"['Reparto', 'Equipos adicionales', 'Banda sonora']",Sin Oscar
Tomoko Nakajima,1971,"['Asatte dansu', '6,4', '8,2', 'Parasaito Ivu']",['Reparto'],Sin Oscar
Erika Eleniak,1969,[''],['Reparto'],Sin Oscar
Bob Ader,febrero,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Robert Culp,1930,[''],"['Reparto', 'Guion', 'Dirección']",Nominado para 4 premios Primetime Emmy
Jan Nowicki,1939,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Sin Oscar
Guillermina Schauman,No data,['Cicatrices'],['Reparto'],Sin oscar
Susan Barnes,No data,"['Repo man (El recuperador)', 'Están vivos', 'Speed 2', 'Nada que perder']",['Reparto'],Sin oscar
Elsa Pataky,1976,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Francesca Nunzi,No data,"['Sacrificio disumano', 'Il maresciallo Rocca', '1996–2005 • 3 episodios', '1998', '2000']",['Reparto'],Sin Oscar
Rhona Mitra,No data,No data,No data,Sin oscar
Alfre Woodard,1952,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Nominado para 1 premio Óscar
Ellen McElduff,1964,[''],['Reparto'],Sin oscar
Bryce Wilson,No data,[''],"['Reparto', 'Composición', 'Producción']",Más en IMDbPro
László Szabó,1936,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Liroy,1971,"['Chlopaki nie placza', 'En la ciénaga', '2021 • 1 episodio', 'Reparto', 'Psychiatra']","['Reparto', 'Composición', 'Música']",Sin oscar
Phil Beaumont,No data,"['The Origin of Man', 'Tierra Brillante', '7,9', 'The Tropics of Love']","['Reparto', 'Cámara y electricidad', 'Composición']",Sin oscar
Joe Chrest,1963,[''],"['Reparto', 'Producción']",Sin Oscar
Duncan Fraser,No data,[''],['Reparto'],Más en IMDbPro
Aleksandr Baluev,1958,[''],['Reparto'],Sin Oscar
Alejandro Cano,1976,[''],"['Producción', 'Dirección', 'Reparto']",Sin Oscar
Michael J. Pollard,1939,[''],"['Reparto', 'Banda sonora']",Nominado para 1 premio Óscar
Yoshiko Kayama,1944,"['Sanbiki no samurai', 'Arashi o yobu jûhachinin', 'Otokonokao wa rirekisho', 'Edogawa Rampo no injû']","['Reparto', 'Guion']",Sin oscar
Martin Dunne,No data,"['Braveheart', 'La sombra del diablo', 'En el nombre del padre', 'Mi pie izquierdo']",['Reparto'],Sin oscar
Floriano Peixoto,1959,"['Carandiru', 'Os Dez Mandamentos', '2015–2017 • 229 episodios', 'Bolívar', 'Serie de TV']",['Reparto'],Sin Oscar
Zoe Carides,1962,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Maxim Gaudette,1974,[''],['Reparto'],Sin Oscar
Kelly-Ruth Mercier,1967,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Olimpia Carlisi,1946,[''],"['Reparto', 'Guion', 'Banda sonora']",Nominado a 1 premio BAFTA
Takeshi Kitano,1947,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Renate Krößner,1945,[''],['Reparto'],Sin Oscar
Antonis Kafetzopoulos,1951,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Kyra Sedgwick,1965,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 1 premio Primetime Emmy
Anilú Pardo,1958,"['El tigre de Santa Julia', 'Gunmen', 'Violaciones, casos de la vida real', '5,7']","['Reparto', 'Dirección de casting', 'Casting']",Sin Oscar
Monica Chan,1966,[''],['Reparto'],Sin oscar
Nicole Suzis Menyeng,No data,['Adanggaman'],['Reparto'],Sin oscar
Dale Godboldo,1975,[''],"['Reparto', 'Producción', 'Composición']",Sin Oscar
Callum Keith Rennie,septiembre,[''],"['Reparto', 'Producción', 'Equipos adicionales']",Sin Oscar
Elmeri Karlsson,No data,['Bad Luck Love'],['Reparto'],Sin oscar
Satish Shah,1951,[''],"['Reparto', 'Producción']",Sin Oscar
Nan Sima,No data,"['Wo shi ni ba ba', 'Wo ai wo jia', '1993 • 1 episodio']",['Reparto'],Sin oscar
Arben Bajraktaraj,1973,[''],"['Reparto', 'Producción']",Sin Oscar
Mustafa Nadarevic,1943,[''],['Reparto'],Sin Oscar
Kat Lanteigne,No data,"[""Wilma's Sacrifice"", 'El esmoquin', ""No More Monkeys Jumpin' on the Bed"", 'La proposición']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Brasse Brännström,1945,[''],"['Reparto', 'Guion', 'Equipos adicionales']",Nominado para 1 premio Óscar
Rick Pepper,No data,['Sixlet'],"['Dirección de fotografía y cámara', 'Dirección de la segunda unidad o asistencia a dirección']",Sin oscar
Elias Koteas,1961,[''],"['Reparto', 'Producción']",Sin Oscar
John Larroquette,1947,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 5 premios Primetime Emmy
Vladimir Kashpur,1926,[''],['Reparto'],Sin Oscar
Erkan Can,1958,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Nikiyah Clemmons,No data,['7-Teen Sips'],['Reparto'],Sin oscar
Holland Taylor,1943,[''],"['Reparto', 'Guion', 'Banda sonora']",Ganó 1 premio Primetime Emmy
Alakananda Ray,No data,[''],['Reparto'],Sin oscar
Vera Farmiga,1973,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Óscar
José Luis Calderón,No data,"['Santiago Violenta', 'La brèche de Roland']","['Reparto', 'Producción']",Sin oscar
Jackie Belvin,19??,"['Trabajo basura', 'Clean and Narrow', 'Mi amigo', 'Intermission', '2001']",['Reparto'],Sin oscar
Susan Ward,1976,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Gabriel Cicerchia,No data,"['R.R.D.T', '1997 • 4 episodios', '2000']",['Reparto'],Sin oscar
Nadja Uhl,1972,[''],['Reparto'],Sin Oscar
Jaroslav Dusek,1961,[''],"['Reparto', 'Guion', 'Dirección']",Sin Oscar
Alex Fernandez,1967,[''],"['Reparto', 'Dirección', 'Producción']",Sin oscar
Anjanette Abayari,No data,[''],['Reparto'],Sin oscar
Shyra Deland,1973,"['Andromina: The Pleasure Planet', ""Passion's Obsession"", 'Surrender', 'Sex Files: Erotic Possessions']",['Reparto'],Sin oscar
Manoj Bajpayee,1969,[''],"['Reparto', 'Producción', 'Música']",Sin Oscar
Nordine Barour,No data,"['Nono', 'Paria', 'Viernes noche', 'Plus belle la vie', '2020 • 6 episodios']","['Reparto', 'Dirección', 'Guion']",Sin oscar
Juhani Niemelä,1941,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Simon Baker,1969,[''],"['Reparto', 'Producción', 'Dirección']",Nominado para 1 premio Primetime Emmy
Soghra Obeisi,1951,"['Leyli and Majnoon', 'Vakonesh panjom', 'Pol', 'Beed-e majnoon']",['Reparto'],Sin oscar
Pavel Landovský,1936,[''],['Reparto'],Sin Oscar
Aric Cushing,1973,[''],"['Reparto', 'Producción', 'Guion']",Sin Oscar
Nikola Samonov,1955,"['Maniya Zhizeli', 'Dnevnik ego zheny']","['Diseño de producción', 'Reparto']",Sin Oscar
Michael P. Cahill,No data,"['Al caer la noche', 'American Horror Story', '2013 • 1 episodio', '2009', '2009']",['Reparto'],Sin oscar
Negar Foroozandeh,No data,"['Ekhrajiha', 'Dayereh-e zangi', 'Afsongar', 'Papital']",['Reparto'],Más en IMDbPro
Kishore Kadam,1967,[''],"['Reparto', 'Guion', 'Música']",Sin Oscar
Ranjeet Bedi,1942,[''],"['Reparto', 'Dirección', 'Producción']",Sin oscar
Harry Van Gorkum,No data,[''],"['Reparto', 'Equipos adicionales', 'Guion']",Más en IMDbPro
Reza Kianian,1951,[''],"['Reparto', 'Guion', 'Diseño de producción']",Sin Oscar
Sara Föttinger,No data,['Gripsholm'],['Reparto'],Sin oscar
Thankachan,No data,"['The Gambler', 'Swapna Sanchari', 'Kadha Thudarunnu']",['Producción'],Sin oscar
Noel García,2022,"['Havana 57', 'Ma tante Aline']",['Reparto'],Sin oscar
Jimmy Smits,1955,[''],"['Reparto', 'Producción', 'Banda sonora']",Ganó 1 premio Primetime Emmy
Erin Chambers,septiembre,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin oscar
Tapas Adhikari,No data,"['Patalghar', 'Uttara']",['Reparto'],Sin oscar
Michael Cavanaugh,1942,[''],['Reparto'],Sin oscar
Emmanuelle Chriqui,1975,[''],"['Reparto', 'Producción']",Sin Oscar
Pierre Soubestre,No data,"['Valmont', 'Erreur de jeunesse', 'Le ciel, les oiseaux,... et ta mère!', 'Bajo la arena']","['Reparto', 'Localización', 'Dirección de producción']",Sin oscar
Vittorio Attene,1971,"['Transgressing', 'Monella', 'Non sono io', 'Amerika']",['Reparto'],Sin oscar
Nancy Dupláa,1969,[''],['Reparto'],Sin Oscar
David Scott Taylor,No data,"['Inocencia interrumpida', 'A Chronicle of Corpses']",['Reparto'],Sin oscar
László Keszég,1970,[''],['Reparto'],Sin oscar
Dwight Ewell,No data,[''],['Reparto'],Sin oscar
Edward Edwards,No data,[''],"['Reparto', 'Equipos adicionales']",Más en IMDbPro
John Killoran,mayo,[''],"['Guion', 'Producción', 'Dirección']",Sin Oscar
Azza Baaziz,No data,"['Bunny', 'The Order', 'The Red Moon', 'Se casó con todo']","['Dirección de la segunda unidad o asistencia a dirección', 'Producción', 'Dirección']",Sin oscar
Laura Ellis,No data,"['Bloodsuckers from Outer Space', 'Curvas peligrosas', '1992 • 1 episodio', '2018']",['Reparto'],Más en IMDbPro
Bintou Bakayoko,No data,['Adanggaman'],['Reparto'],Sin oscar
Anna Casas,1975,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Penda Niang,No data,"['Patriota', '2018 • 2 episodios', '2000', 'Histoire de tresses']","['Reparto', 'Producción']",Más en IMDbPro
Jirí Bartoska,1947,[''],"['Reparto', 'Producción', 'Equipo ejecutivo']",Sin Oscar
Danny Cistone,1974,[''],"['Diseño de producción', 'Reparto', 'Dirección de arte']",Sin Oscar
O'Neal Compton,1951,[''],['Reparto'],Sin oscar
Walter Gontermann,1942,"['En el lugar del crimen', '1983–2003 • 6 episodios', 'Dr. Heinemann', 'Ohtz', 'Reinhard Hilferding']","['Reparto', 'Banda sonora']",Sin oscar
Franca Kastein,1969,"['En el lugar del crimen', '1998 • 1 episodio', '2000', '2000']",['Reparto'],Sin oscar
Toni Blume,No data,['alaska.de'],['Reparto'],Sin oscar
Eddie Rouse,1954,[''],"['Reparto', 'Guion', 'Dirección de fotografía y cámara']",Sin Oscar
Eve Crawford,No data,"['Chicas malas', 'Silent Hill', 'Todo por un sueño', 'Poltergeist']",['Reparto'],Sin oscar
Claudio Bernabei,No data,"['Blue Erotic Climax', 'Labbra bagnate', 'La muerte sonríe al asesino', 'Sesso acerbo']","['Dirección de la segunda unidad o asistencia a dirección', 'Dirección', 'Reparto']",Sin oscar
Maryann Plunkett,1952,[''],"['Reparto', 'Banda sonora']",Sin Oscar
Eliane Annie Adalto,No data,"['La commune (Paris, 1871)', 'Le jour du festin', '2006']",['Reparto'],Sin oscar
Carrie Fisher,1956,[''],"['Reparto', 'Equipos adicionales', 'Guion']",Nominado para 3 premios Primetime Emmy
Nia Roberts,1972,[''],"['Reparto', 'Equipos adicionales']",Sin Oscar
Jimmy Slonina,No data,[''],"['Reparto', 'Producción', 'Dirección']",Sin Oscar
Tony Burton,1937,[''],['Reparto'],Sin oscar
Jean-Guy Bouchard,No data,"['Falsas apariencias', 'Requiem pour un beau sans-coeur', 'Cadavre exquis première édition', ""Chercheurs d'or"", '1996 • 6 episodios']",['Reparto'],Sin Oscar
Geraldine Zinat,No data,[''],"['Reparto', 'Composición', 'Producción']",Sin oscar
Julian Littman,1953,[''],"['Reparto', 'Composición', 'Música']",Sin oscar
Dan Wyllie,1970,[''],"['Reparto', 'Guion']",Sin Oscar
Mia Frye,1965,"['El quinto elemento', 'Nikita, dura de matar', 'La dalia negra', 'Wasabi: El trato sucio de la mafia']","['Reparto', 'Equipos adicionales', 'Banda sonora']",Sin Oscar
Kylie Minogue,1968,[''],"['Music Artist', 'Reparto', 'Composición']",Sin Oscar
Eugene Alper,No data,[''],"['Reparto', 'Equipos adicionales']",Sin oscar
Alex D. Linz,1989,[''],['Reparto'],Sin Oscar
Heinz Bennent,1921,[''],['Reparto'],Sin Oscar
Satya Gumbert,No data,[''],['Reparto'],Sin oscar
Max Casella,junio,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin Oscar
Joe Rea,1957,[''],"['Reparto', 'Producción', 'Banda sonora']",Sin oscar
Elena Lopez,No data,"['Sicario: El día del soldado', 'Spectre', 'Point Break (Sin límites)', 'Gringo: Se busca vivo o muerto']","['Maquillaje', 'Equipos adicionales']",Sin Oscar
Elena Zatolokina,No data,[''],['Reparto'],Sin oscar
George Clooney,1961,[''],"['Reparto', 'Producción', 'Dirección']",Ganó 2 premios Óscar
Harald Schrott,1967,[''],['Reparto'],Sin Oscar
Liane Balaban,1980,[''],"['Reparto', 'Guion']",Sin Oscar
Anh Duong,1960,[''],['Reparto'],Sin oscar
Ben,1972,[''],"['Producción', 'Reparto', 'Guion']",Ganó 2 premios Óscar
Ruth Williamson,1954,[''],"['Reparto', 'Banda sonora']",Sin oscar
Paula Guedes,1953,"['Land of My Dreams', '2012', '1990 • 3 episodios', 'Elizabete', 'Miniserie de TV']","['Reparto', 'Vestuario']",Sin Oscar
Natalia Moriones,No data,"['Cicatrices', 'Historias de terror', '2004 • 1 episodio']",['Reparto'],Sin oscar
Gô Rijû,1962,"['Zazie', 'Kuroe', 'Ichi', 'Sayonara, Dobyusshî']","['Reparto', 'Dirección', 'Guion']",Sin Oscar
Alessandra De Rossi,1984,[''],"['Reparto', 'Guion', 'Producción']",Sin Oscar
John Bluto,No data,"['48 horas más', 'Slash Dance', 'Glimmer Man', 'Cheers', '1983 • 1 episodio']",['Reparto'],Sin oscar
Elizabeth Johnson,1908,[''],['Reparto'],Nominado para 1 premio Óscar
Grzegorz Sikora,No data,"['Prymas. Trzy lata z tysiaca', 'Chylka', '2018–2019 • 4 episodios', 'Prezes', 'Serie de TV']",['Reparto'],Sin oscar
Jens Albinus,1965,[''],"['Reparto', 'Dirección', 'Guion']",Sin Oscar
Jesús Lucena,No data,"['Fugitivas', 'Solas', 'Padre coraje', '2002 • 2 episodios', '2001']","['Reparto', 'Equipos adicionales']",Sin oscar
Liliana García,1962,"['Valió la Pena', '2014–2015 • 55 episodios', 'Oriana Fernández', 'Serie de TV', '6,8']",['Reparto'],Sin oscar
Michael Nouri,1945,[''],['Reparto'],Sin Oscar
Milan Bahúl,1960,[''],['Reparto'],Sin oscar
Hideaki Itô,1975,[''],['Reparto'],Sin Oscar
Raju Kher,1957,[''],"['Reparto', 'Dirección', 'Guion']",Sin oscar
Ferenc Hujber,1974,"['Hacktion', '2011–2012 • 31 episodios', '2002', 'Bartek', 'András Várnai']",['Reparto'],Sin Oscar
Jesse Moss,1983,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Sin Oscar
Vishnu Sharma,No data,"['Meendum Oru Kadhal Kadhai', 'Turbo', 'Dirección de fotografía y cámara', '2020']",['Dirección de fotografía y cámara'],Sin oscar
Vicky Hernández,No data,"['Prueba de vida', 'Confesión a Laura', 'La ciénaga entre el mar y la tierra', 'La mansión de Araucaima']",['Reparto'],Sin Oscar
Bruce MacVittie,1956,[''],"['Reparto', 'Equipos adicionales', 'Producción']",Sin oscar
Domenico Centamore,No data,[''],"['Reparto', 'Banda sonora']",Sin oscar
Catherine Siggins,No data,[''],"['Reparto', 'Arte', 'Equipos adicionales']",Más en IMDbPro
Nicolás Montero,No data,"['Diástole y sístole: Los movimientos del corazón', 'La viuda de la mafia', '2004 • 140 episodios', 'Luis Carlos Galán Sarmiento', 'Serie de TV']",['Reparto'],Más en IMDbPro
Sadashiv Amrapurkar,1950,[''],"['Reparto', 'Guion', 'Música']",Sin Oscar
Carmen Argenziano,1943,[''],"['Reparto', 'Producción']",Sin Oscar
Håkan Falk,No data,['Rackelhane'],['Reparto'],Sin oscar
Julian McMahon,1968,[''],"['Reparto', 'Producción']",Sin Oscar
Cynthia Rothrock,1957,[''],"['Reparto', 'Producción', 'Dirección']",Sin oscar
Albertine N'Guessan,No data,"['Adanggaman', ""Adja Tio: À cause de l'héritage"", '6,5', '6,3']",['Reparto'],Sin Oscar
Pasta Dioguardi,1961,"['Baires', '8 Tiros', 'Sol negro', '2003 • 12 episodios', '2003']",['Reparto'],Sin oscar
Samuel Finzi,1966,[''],['Reparto'],Sin Oscar
Ravi Teja,1968,[''],"['Reparto', 'Música', 'Producción']",Sin Oscar
Karin Argoud,1960,[''],"['Reparto', 'Dirección', 'Producción']",Sin Oscar
Nina Meurisse,1988,"['Camille', 'El jardín de Jeannette', 'BRI', '2023 • 6 episodios', '2021']",['Reparto'],Sin Oscar
Wendy Turner,1947,"['The Adventures of Tom Sawyer', '1960 • 6 episodios', '1963', '1960', 'Jillian Brown']","['Reparto', 'Banda sonora']",Sin oscar
Thomas Drechsel,1987,[''],['Reparto'],Sin oscar
