tt0186014,Damian Chapa,Ashley Laurence,Rod Steiger,Brad Dourif,Charles Napier,Kool Moe Dee,Willy DeVille,Kris Shaw,Lenore Banks,Jamie Anderson
tt0185230,Chris Byrne,Jennifer Starr,Johnny Indovina,Elizabeth Rossa,Eric Etebari,Spencer Scofield,Noel Harrison,Derek Sitter,Daryce Richman,Mack Dryden
tt0186459,Jan Machácek,Zbynek Petrácek,Viktor Stoilov,David Kopelent,Lucie Krízková,Petr Kavan,Alex Marculewicz,Richard Nemcok,Ludvík Hradilek,Jana Michálková
tt0187330,Vincent Cassel,Enrico Lo Verso,Richard Bohringer,Monica Bellucci,Foued Nassah,Victor Cavallo,Luc Palun,Laurent Labasse,Gilbert Melki,Lara Guirao
tt0187820,Barbara Hershey,Naveen Andrews,John Doe,Carol Lynley,Stephen Polk,Shania Accius,Siri Baruc,Bryan Beck,Gina Belafonte,Celeste Carchidi
tt0185897,Tere Tarin,Damián Alcázar,Carlos Arau,Demián Bichir,Juan Diego Botto,Gabriela Canudas,Octavio Castro,Sergio Coria Compay,Luis de Icaza,Manuel Grapain Zaquelarez
tt0186397,Karin Viard,Pierre-Loup Rajot,Catherine Frot,Sergi López,Mireille Roussel,Nozha Khouadra,Laurent Lucas,Valentine Vidal,François Caron,Frédéric Gélard
tt0186730,Philippe Torreton,Maria Pitarresi,Nadia Kaci,Véronique Ataly,Nathalie Bécue,Emmanuelle Bercot,Françoise Bette,Christine Citti,Christina Crevillén,Sylviane Goudal
tt0186547,Daniel Baldwin,Kendall Clement,Brian Dennehy,Brad Dourif,Timothy 'TJ' James Driscoll,George 'Buck' Flower,Robert Guillaume,Michael Halprin,Stephen R. Hudis,Brian Lester
tt0187819,Thomas McHugh,Fred Newman,Chris Phillips,Constance Shulman,Frank Welker,Doug Preis,Guy Hadley,Alice Playten,Eddie Korbich,David O'Brien
tt0186932,Andrew McCarthy,Michael Ironside,Matthew Laurance,Saraphina Joachim,Jayne Heitmeyer,Lauren Diewold,Sean Day Michael,L. Harvey Gold,Guy Fauchon,Robin Webb
tt0187613,Sólveig Arnarsdóttir,Kirsten Hartung,Frank Jakob,Claudia Jakobshagen,Herbert Manz,André Meyer,Wotan Wilke Möhring,Rüdiger Rudolph,Volkmar Röhler,Eva Weißenborn
tt0185184,Chin Chin Gutierrez,Gary Estrada,Dindi Gallardo,Ruby Moreno,Raymond Bagatsing,Jay Manalo,Richard Quan,Charito Solis,Caridad Sanchez,Ray Ventura
tt0187579,Catherine Deneuve,Daniel Duval,Xavier Beauvois,Jacques Lassalle,Daniel Pommereulle,Marc Faure,Marie Vialle,Anita Blond,Laurence Girard,Juliette Poissonnier
tt0187590,Tadanobu Asano,Georgina Hobson,Christa Hughes,Takanori Kubo,Kevin Sherlock,Mavis Xu,,,,
tt0187200,Sylvie Testud,Amar Ben Abdallah,Clovis Cornillac,Martine Godart,Jean-Paul Rouve,Thierry Bertein,Dominique Baeyens,Hervé Pierre,Malek Kateb,Karim Attia
tt0186253,Billy Crudup,Robert Michael Kelly,Torben Brooks,Dierdre Lewis,Jimmy Moffit,Antoinette LaVecchia,Samantha Morton,Steve Buck,Ben Shenkman,Scott Oster
tt0187601,Daniel Auteuil,Julie Wilson Nimmo,Luisa Bradshaw-White,Michelle Gomez,Jack Pierce,Stuart Townsend,Kriss Dosanjh,Ben Drake,Lee Williams,Amanda Ryan
tt0188041,Gina Ravera,Michele Lamar Richards,MC Lyte,Tichina Arnold,Michael Colyar,Angela Means,Ajai Sanders,Alex Thomas,,
tt0187805,Tamer Yigit,Idil Üner,Birol Ünel,Baki Davrak,Hussi Kutlucan,Lea Stefanel,Bilge Bingül,Ramazan Coskum,Fernando Canqui,Erhan Emre
tt0187448,Mounir Argui,Faouzia Badr,Hamma Balti,Eymen Ben Daoud,Hamza Ben Daoud,Fatima Zarah Bouhanef,Aziza Boulabiar,Alberto Canova,Hélène Catzaras,Nabil Chahed
tt0188030,Manuel Lozano,Fernando Fernán Gómez,Uxía Blanco,Gonzalo Uriarte,Alexis de los Santos,Jesús Castejón,Guillermo Toledo,Elena Bagutta,Tamar Novas,Tatán
tt0187995,Charlotte Gainsbourg,Charles Edwin Powell,Nastassja Kinski,Molly Parker,John Hannah,Charles Papasoff,Marianne Farley,Mike Tsar,Angelo Tsarouchas,Janis Kirshner
tt0187457,Fabrice Luchini,Sandrine Kiberlain,Valentina Cervi,Michel Piccoli,Bernadette Lafont,Laurent Lucas,Denis Podalydès,Nathalie Boutefeu,Micheline Boudet,Edouard Baer
tt0187852,Philippe Suner,Pia Camilla Copper,Gilbert Suberroque,Pierre Maguelon,Marie Henriau,Mireille Herbstmeyer,Jocelyne Desverchère,Claire Rivière,Fanette Suberroque,Nicolas Lebrun
tt0188766,Stephen Chow,Karen Mok,Cecilia Cheung,Man-Tat Ng,Kai-Man Tin,Chi-Sing Lam,Po Chun Chan,Joe Cheng,Man-Fai Cheng,Mo-Chan Chik
tt0188859,Aaron Pearl,Christopher Shyer,Patrick Stevenson,Chris Bradford,Sebastian Spence,Adam Beach,Stefanie von Pfetten,Jennifer Copping,Rebecca Harker,Rhonda Dent
tt0188750,Kyôka Suzuki,Shin'ichi Tsutsumi,Ittoku Kishibe,Naoki Sugiura,Kirin Kiki,Tôru Emori,Hideko Yoshida,Mirai Yamamoto,Masanobu Katsumura,Jun Kunimura
tt0188653,Nazmi Kirik,Newroz Baz,Mizgin Kapazan,Ara Güler,Nigar Aktas,Hilmi Erdem,Lucia Marano,,,
tt0188387,Olga Drozdova,Jan Nowicki,Masza Petraniuk,Olaf Lubaszenko,Igor Czerniewicz,Ewa Telega,Ewa Dalkowska,Maria Wilczynska,Beata Fudalej,Katarzyna Bargielowska
tt0188583,Emmanuelle Béart,Sean Gallagher,Daniel Lapaine,Daniela Nardini,Mark Strong,Kimberly Williams-Paisley,Lennie James,Lee Williams,Kate Gartside,Rebecca Palmer
tt0188640,Takehiro Murata,Hiroshi Abe,Naomi Nishida,Mayu Suzuki,Shirô Sano,Takeshi Ôbayashi,Shirô Namiki,Sakae Kimura,Bengal,Ken'ichi Nagira
tt0188605,Andrine Sæther,Bjørn Sundquist,Gisken Armand,Sverre Anker Ousdal,Dennis Storhøi,Marit Andreassen,Per Egil Aske,Christin Borge,Linda Tomine Coles,Rune Hekkelstrand
tt0188052,Ione Skye,Lumi Cavazos,Amanda De Cadenet,Steven Schub,Rustam Branaman,Steve Jones,Barry Del Sherman,Corey Page,Tara Subkoff,Karen Black
tt0188460,Dirk Zeelenberg,Nadja Hüpscher,Femke Lakerveld,Alette Dirkse,Najib Amhali,Ivor Kortenbach,Job Gosschalk,Eugénie Schellen,Lucretia van der Vloot,Matthijs van Heijningen
tt0189092,Péter Andorai,Julie Delarme,Péter Halász,Hubert Koundé,Mari Nagy,Hervé Dubourjal,Serge Merlin,Daniel Merle,Florent Vitse,Gergely Harmati
tt0189142,Catherine Deneuve,Emmanuelle Béart,Vincent Perez,John Malkovich,Pascal Greggory,Marcello Mazzarella,Marie-France Pisier,Chiara Mastroianni,Arielle Dombasle,Edith Scob
tt0188617,Maia Morgenstern,Serban Ionescu,Serban Pavlu,Mircea Diaconu,Magda Catone,Adrian Titieni,Horatiu Malaele,Mircea Rusu,Demeter Andrasi,Adrian Apostolescu
tt0188694,Mekhi Phifer,Mari Morrow,Mel Jackson,Malinda Williams,Wanya Morris,William Christopher Stephens,Kim Fields,Mike Ippoliti,Jaietta Jackson,Kevaughn Hightower
tt0188801,Ferenc Hujber,Tsuyu Shimizu,Nimród Antal,János Gyuriska,Károly Gesztesi,Ervin Nagy,Erzsi Pásztor,András Ambrus,András Fekete,Lilla Polyák
tt0189194,Massimo Ranieri,Marina Suma,Giuseppe Cristofaro,Tiziana Lodato,Alessandro Zamattio,Massimo Bulla,Tony Sperandeo,Aldo Massasso,Paco Reconti,Costantino Carrozza
tt0188634,Andrew McIntyre,Rhonda Dent,Laurie Baranyay,Aeryn Twidle,Johanna Osborne,Marnie Robinson,David Pauls,Keir MacPherson,Tim Cadeny,Heather Christie
tt0189441,Sebastião Campos,Tarcísio Filho,Celso Frateschi,Bruno Giordano,Gianfrancesco Guarnieri,Luiz Guilherme,Vivianne Pasmanter,Andrea Pozzi,Nathália Timberg,Cléo Ventura
tt0189811,Dirk van Dijck,Kees Prins,Peer Mascini,Katja Schuurman,Petra Sedda,Leny Breederveld,Aat Ceelen,Ellen Ten Damme,Henri Garcin,Piet Brouwer
tt0189744,Saffron Burrows,Peter Mullan,Maria Doyle Kennedy,Tam Dean Burn,Heathcote Williams,Eileen Walsh,Sue Maund,Joanna Page,Andrea Ollson,Sara Li Gustafsson
tt0190611,Angie Cepeda,Salvador del Solar,Mónica Sánchez,Pilar Bardem,Gianfranco Brero,Gustavo Bueno,Carlos Kaniowsky,Sergio Galliani,Tatiana Astengo,Pold Gastello
tt0189102,Martti Suosalo,Walter Gröhn,Mikko Vanhala,Turo Rannema,Anni Asikainen,Johanna Kerttula,Henna Hakkarainen,Vesa-Matti Loiri,Sulevi Peltola,Pirkka-Pekka Petelius
tt0189118,Hege Schøyen,Sven Nordin,Philip Zandén,Anne-Lise Berntsen,Liv Gunhild Tandberg,Richard Edgar-Wilson,Carlo Barsotti,Sigrid Huun,Bente Børsum,Marit Elizabeth von Düring
tt0191916,Roberto Herlitzka,Raffaella Ponzo,Ennio Fantastichini,Gianluigi Pizzetti,Sabina Vannucchi,Massimo Bando,,,,
tt0191617,Daniel Cohen,Nicolas Koretzky,François Levantal,Laurence Masliah,Laurent Labasse,Jean-Marc Culiersi,Aure Atika,Mamadou Touré,Checkne Konaté,Aboubacri Diallo
tt0189630,Yaël Abecassis,Yoram Hattab,Meital Berdah,Uri Klauzner,Yussuf Abu-Warda,Leah Koenig,Sami Huri,Rivka Michaeli,Samuel Calderon,Noa Dori
tt0189592,Anil Kapoor,Kajol,Anupam Kher,Shakti Kapoor,Parmeet Sethi,Mink Singh,Satish Kaushik,Rakesh Bedi,Johny Lever,Smita Jaykar
tt0189584,Kevin Spacey,Danny DeVito,Peter Facinelli,Paul Dawson,Christopher Donahue,Ron Komora,Frank L. Messina,George F. Miller,Jen Taylor,
tt0189582,Helio Lahal,Júlia Lemmertz,Raul Gazolla,Maitê Proença,José Lewgoy,Paulo Sousa,John Herbert,David Cardoso,Tânia Alves,Patricya Travassos
tt0190513,Yûki Amami,Takeshi Yamato,Reiko Kataoka,Yôzaburô Itô,Shingo Tsurumi,Susumu Terajima,Eugene Nomura,Noriko Hayami,Daisuke Iijima,Ruben Arvizu
tt0192526,John Littlefield,Marie Ravel,Tsuyu Shimizu,Miho Nikaido,Lyès Salem,Edwin Apps,Jalil Naciri,Frank V. Gaide,,
tt0192576,Jürgen Tarrach,Tamara Simunovic,Hannes Jaenicke,Dieter Landuris,André Hennicke,Niels-Bruno Schmidt,Nadja Uhl,Eric Burdon,Barbara Rudnik,Max Herbrechter
tt0190503,Kari Wuhrer,Farrah Forke,Matthew Porretta,Matt Borlenghi,Joel Gretsch,Natalie Radford,Daniel Murray,Lyle Kanouse,John Billingsley,Van Quattro
tt0190387,Carmelo Gómez,María Casal,Ingrid Rubio,Sergi Mateu,Chete Lera,Joan Crosas,Asunción Balaguer,Bruno Bichir,Pedro Casablanc,Jesús Cabrero
tt0192713,Alexandre Borges,Júlia Lemmertz,Ruth de Souza,Lineu Dias,Marieta Severo,Luiza Lemmertz,,,,
tt0190884,Yancy Butler,David Nerman,Barry Flatman,Matthew Harbour,Alan Fawcett,Lynne Adams,Karina Huber,Tony Calabretta,Lisa Bronwyn Moore,Martin Neufeld
tt0189954,Lee Kang-sheng,Anthony Chau-Sang Wong,Kwan-Ho Tse,Mo-Chan Chik,Chau-Sang Lau,Chi-Man Lee,Gam-Ming Lee,Kim-yu Lee,Loletta Lee,Hee Ching Paw
tt0191043,Hossein Mahjoub,Mohsen Ramezani,Salameh Feyzi,Farahnaz Safari,Elham Sharifi,Behzad Rafi,Mohamad Rahmani,Morteza Fatemi,Kamal Mirkarimi,Masoome Zinati
tt0191391,Santo Marotta,Joe Zaso,Debbie Rochon,Jason Alvino,Joseph Biondi,Ron Ford,Robert V. Galluzzo,Bill Giganti,Michael Gingold,Greg Girolami
tt0189916,Jean-Paul Belmondo,Romain Duris,Géraldine Pailhas,Ann'So,Jean-Pierre Bacri,Marc Berman,Bernard Bolzinger,Olivia Del Rio,Julie Depardieu,Lorànt Deutsch
tt0190887,Nan Yu,Xiaoguang Hu,Chao Wu,Shaoquan Huang,Ning Ning,Desmond O'Neill,,,,
tt0190867,Sándor Gáspár,József Szarvas,János Bán,Jácint Juhász,Zoltán Mucsi,Péter Scherer,Ágnes Csere,Dorottya Udvaros,Emese Vasvári,Klára Varga
tt0189977,Chase Masterson,David Drayer,Lyle Schwarz,Paul Wadleigh,Dick Rois,Doug Sadler,David Jean Thomas,Adam Golomb,Matthew Karchesky,
tt0190798,María Galiana,Ana Fernández,Carlos Álvarez-Nóvoa,Antonio Dechent,Paco De Osca,Juan Fernández,Miguel Alcíbar,Pilar Sánchez,Concha Galán,Paco Tous
tt0190255,Peter Coyote,Karen Allen,Robert Burke,Amber Willenborg,Jock MacDonald,Eric Dane,Brian Skala,Casey Cowan,Tony Lincoln,Patrick Treadway
tt0192160,Tina Keeper,Tracey Cook,Robert Bockstael,Peter Kelly Gaudreault,Dakota House,Lorne Cardinal,Peter LaCroix,Michael Horse,Jimmy Herman,Lubomir Mykytiuk
tt0190421,James Madio,Al Sapienza,Sibel Ergener,Carrie Vanston,Michelle LeBrun,David Alan Graf,Mario Opinato,Jason Coleman,Sharron Shayne,
tt0191821,Lazar Ristovski,Radmila Shegoleva,Dragan Nikolic,Velimir 'Bata' Zivojinovic,Danilo 'Bata' Stojkovic,Bogdan Diklic,Branimir Brstina,Nikola Kojo,Zoran Cvijanovic,Slobodan 'Boda' Ninkovic
tt0191498,Andrea Ferrell,John Livingston,Irene Ng,Sean Patrick Thomas,Jack Noseworthy,Devon Odessa,Nicholle Tom,Alanna Ubach,Gary Wheeler,Terry McCrea
tt0193254,Justin Adcock,Courtney Balaker,Jie Casey,David Russel,Heather Van Vleet,Sean Colbe,Catherine Curtin,Andra Wasilik,,
tt0192194,Ewen Bremner,Brian Fisk,Chloë Sevigny,Werner Herzog,Joyce Korine,Evan Neumann,Miriam Martínez,Edgar Erikkson,James Moix,Victor Varnado
tt0191610,Carole Bouquet,Gérard Depardieu,Charles Berling,Stanislas Forlani,Dominique Reymond,Mélanie Laurent,Michelle Goddet,Christiane Cohendy,Agathe Dronne,Gérard Dauzat
tt0193195,Károly Eperjes,Eszter Ónodi,György Barkó,Jonas Togay,Miklós Láng,Antal Cserna,János Szirtes,Lajos Szücs,Katinka Cseke,János Derzsi
tt0192377,Zarko Lausevic,Bojana Maljevic,Aleksandar Bercek,Ljiljana Blagojevic,Petar Bozovic,Velimir 'Bata' Zivojinovic,Nikola Kojo,Svetozar Cvetkovic,Josif Tatic,Dragan Nikolic
tt0193124,Tereza Brodská,Karel Roden,Zdenek Junák,Karel Barton,Libuse Billová,Slávka Budínová,Jan Hartl,Vladimír Hauser,Petr Horký,Eva Jelínková
tt0193253,Michael Dobson,Yoshikazu Fujiki,Sumi Mutoh,Moneca Stori,Hiroyuki Kinosha,Colin Murdock,Yukio Hiroda,Dale Wilson,Michael Kopsa,Yukihiro Yoshida
tt0193167,José Sancho,Luis Tosar,Lissete Mejía,Chete Lera,Marilyn Torres,Elena Irureta,Amparo Valle,Rubén Ochandiano,Ángela Herrera,Doris Cerdá
tt0193774,Frank John Hughes,Seidy Lopez,Lombardo Boyar,Castulo Guerra,Joseph Bologna,Richard C. Sarafian,Jason Carter,Dana Ashbrook,Douglas Spain,Cristos
tt0194109,Sab Shimono,Julia Nickson,Tamlyn Tomita,Greg Watanabe,Kelvin Han Yee,Tim Lounibos,Sean Blackman,Philip Kan Gotanda,Judi Nihei,Tomoye Takahashi
tt0193763,Ole Lemmeke,Kirsti Eline Torhaug,Ole Ernst,Niels Anders Thorn,Jesper Langberg,Valentin Popescu,Claudiu Istodor,Bjarne Henriksen,Silvia Codreanu,Mirela Comnoiu
tt0194314,Caroline Ducey,Sagamore Stévenin,François Berléand,Rocco Siffredi,Reza Habouhossein,Ashley Wanninger,Emma Colberti,Fabien de Jomaron,Carla,Pierre Maufront
tt0193844,Djamel Ouahab,Mourad Selimi,Patrick Gramain,Alain Kouhani,Nadia Vasil,Rony Kramer,Bass Dhem,Valérie Boulenouar,Nordine Yazid,Gérard Sergue
tt0193926,Charles Berling,Claude Brasseur,Jean-François Stévenin,Michel Duchaussoy,Beatrice Palme,Jacques Penot,Romaric Perche,Jessica Lecucq,Camille Du Fresne,Philippe Lelièvre
tt0193706,Nathalie Richard,Sarah Adler,Daniel Aukin,Tom Bigelow,Birgit Christiansen,Edmée Doroszlai,David Higginbotham,Graham Leggat,Olivier Le Vacon,Lynnette Lo
tt0193837,Noble Willingham,Jim Holmes,David Steen,Andy Daltroff,Dara Holz,Jeff Nagle,Robert Mellard,Patrick Bannon,Brandon Ulmer,Kevin Robertson
tt0194631,Assel Shaimukhammedowa,Erzhan Rustembekov,Talgat Zhanybekow,Arushan Sain,Bokhytzhonal Kupiyalova,Gaziz Tleulin,Jayik Sizdikov,Sergey Makiyenko,Yelena Trenina,Farida Zhantelova
tt0194155,Emma de Caunes,Pierre Berriau,Raphaël Krepser,Nicolas Abraham,Bruno Solo,Alain Beigel,Leona Hirota,Roberto Herlitzka,Valeria Cavalli,Marc Chapiteau
tt0194710,John-Luke Montias,Susan Mitchell,Vincent Vega,Norman Middleton,Gilbert Glenn Brown,Paul Maged,Andrew Rein,Donna Sonkin,Michael Gnat,Gene Ruffini
tt0196381,Roman Romantsov,Kirill Ulyanov,Ivan Kuzmin,Denis Kirillov,Egor Tomoshevskiy,Yuriy Grigorev,Denis Moiseev,Aleksandr Ivanov,Andrey Krasko,Aleksey Buldakov
tt0195185,Andy Lau,Michelle Reis,Deannie Ip,Suki Kwan,Nick Cheung,Rongguang Yu,Aman Chang,Yuk Wah Cheung,Mo-Chan Chik,Foo-Keung Kong
tt0195582,Mike Gioscia,Kat Corbett,Michael Kevin Walker,Daniel Haas,Rick Poli,Kurt St. Thomas,Megan Rawa,David Fisher,Adrian Healy,Linda Twiss
tt0195526,Søren Fauli,Trine Michelsen,Trine Runge,Birthe Neumann,Kjeld Nørgaard,Gerda Gilboe,William Kisum,Farshad Kholghi,Peter Schrøder,Lars Brygmann
tt0196470,Olenka Cepeda,Rosana Pastor,Salvador del Solar,Jorge Chiarella,Martín Abriqueta,Maria Teresa Zuñiga,Ana Ponce,Aristóteles Picho,Juan Manuel Ochoa,Erick Aquino
tt0196102,Steve Masters,Eden Miller,Slava Mogutin,Ralph Steel,Daniel Bätscher,Jens Hammer,Nikki Uberti,Bastian,Darren James,Terry Richardson
tt0196510,Franka Potente,Teemu Aromaa,Andreas Brucker,Michaela Rosen,Sebastian Rudolph,Axel Werner,Janne Hyytiäinen,Jarkko Tiainen,Pertti Sveholm,Irma Junnilainen
tt0195818,Jodie Rimmer,Carl Bland,Michael Hurst,Ian Hughes,Jennifer Ward-Lealand,Rena Owen,Sandy Ireland,Lucy Lawless,Colin Moy,Taiaroa Royal
tt0195656,Loredana Cannata,Arturo Paglia,Pascal Persiano,Loredana Solfizi,Gianluca Cuomo,Francesco Di Leva,Marcello Aiello,Johnny Scavone,Massimiliano Lagonaro,Nicole Alexandropoulou
tt0196848,Moussa Baldé,Lissa Balera,Aminata Fall,Dieynaba Laam,Tayerou M'Baye,Martin N'Gom,Oumou Samb,,,
tt0196857,Woody Harrelson,Antonio Banderas,Lolita Davidovich,Marie Park,Tom Sizemore,Lucy Liu,Robert Wagner,Richard Masur,Willie Garson,Cylk Cozart
tt0196516,John Neville,James Doohan,Courtnee Draper,Jeremy Maxwell,Oliver Muirhead,Sophie Uliano,Judy Geeson,Justine Johnston,Lomax Study,Paxton Whitehead
tt0196231,Paul de Clerq,Guy Dermul,Stanley Duchateau,Alan Franco,Johan Heestermans,Nicolas Houyoux,Muriel Hérault,Mil Seghers,Erik Thys,George Van Dam
tt0196596,Bryan Brown,Tom Jackson,Oliver Tobias,Richard Harris,Daniel Clark,Chantel Dick,Trevor Lowden,Marnie McPhail,Ken Kramer,Brock Simpson
tt0194378,Rosario Bléfari,Valeria Bertuccelli,Vicentico,Marcelo Zanelli,Susana Pampín,Mucio Manchini,Mirta Busnelli,Marta Albertinazzi,María Fernanda Aldana,Daniel Barone
tt0194773,Silkk the Shocker,Ice-T,Tarsha Nicole Jones,Ernie Hudson Jr.,Eva La Dare,T.J. Storm,Tahitia Hicks,Taylor Scott,Jahi J.J. Zuri,Romany Malco
tt0194262,Claude Brasseur,Marianne Denicourt,Jean-Claude Adelin,Jacques Bonnaffé,Didier Bezace,Thierry Lhermitte,Danièle Lebrun,Jean-Pierre Cassel,François Berléand,Laurent Malet
tt0195335,Giancarlo Giannini,Raoul Bova,Laura Martelli,Francesco Paolantoni,Bianca Guaccero,Alex Van Damme,Cosimo Fusco,Lara Martelli,Burt Young,Karin Proia
tt0195369,Vincent Elbaz,Laurence Côte,Samy Naceri,Marc Andréoni,Nicolas Abraham,Léa Drucker,Victor Garrivier,Féodor Atkine,Isabelle Candelier,Chantal Banlier
tt0194873,Mouna Fettou,Touria Alaoui,Abdallah Amrani,Nezha Badr,Hamid Basket,Salima Benmoumen,Fouad Dziri,Malika El-Omari,Jilali,Fadwa Khaouda
tt0195584,Mónica Sánchez,Gabriela Velásquez,Miguel Medina,Ana Cecilia Natteri,Orlando Felices,Iván Chávez,Jerónimo Ruiz,Adela Amaya,Alicia Olivar,Alberto Gonzales Espinosa
tt0195392,Arturo Paglia,Jo Champa,Victor Cavallo,Francesco Maria Dominedò,Francesco Meoni,Anna Sozzani,Antonella Avolio,Edoardo Leo,Michael Calandra,Emiliano Cipoletti
tt0195181,Max Malatesta,Alessia Fugardi,Claudia Botticelli,Manuel Oliverio,Francesca Chiarantano,Leila Durante,Pilar Abella,Silvia Barone,Cristiano Brogani,Daniela Cerri
tt0195861,Thomas Morris,Wolfgang S. Zechmayer,Tatjana Alexander,Leon Askin,Georg Biron,Martin Brambach,Seymour Cassel,Gordon Catlin,Anita Eberwein,Cecilia Escobal
tt0196635,Akshay Kumar,Twinkle Khanna,Rajat Bedi,Vivek Shauq,Gulshan Grover,Mukesh Khanna,Johny Lever,Govardhan Asrani,Avtar Gill,Subbiraj
tt0196355,Hanan Turk,Hani Salama,Nabila Ebeid,Mahmoud Hemida,Lebleba,Hassan Abdel Hamid,Ezzat Abu Ouf,Ahmed Fouad Selim,Amr Saad,Ahmad Wafiq
tt0197424,David Cesmeci,Monica Bleibtreu,Christian Doermer,August Schmölzer,Stefan Born,Peter Lohmeyer,Michael Derda,Michael König,Claus Fuchs,Markus Hering
tt0196773,Atsumi Kubota,Yumika Hayashi,Mikio Satô,Yûji Sawayama,Yuka Komatsu,Tôru Morinaga,,,,
tt0197732,Marie Payen,Cécile Richard,Camille Japy,Sami Bouajila,Eric Bonicatto,Jean-Michel Portal,Sarah Grappin,Olivier Py,Alain Beigel,Fanny Cottençon
tt0197569,Emmanuel Schotté,Séverine Caneele,Philippe Tullier,Ghislain Ghesquère,Ginette Allègre,Darius,Arnaud Brejon de la Lavergnee,Daniel Petillon,Robert Bunzi,Dominique Pruvost
tt0197570,Candice Azzara,Michael Des Barres,Jorja Fox,Katherine Kendall,Suzanne Mara,Peter Murnik,Bill Nunn,Paul Provenza,David Shackelford,William Morgan Sheppard
tt0197373,Hossein Panahi,Atefeh Razavi,Hafez Pakdel,Mohamad A. Babhan,Norieh Mahigiran,Fereydoon Haffar,Mansoor Naimi,,,
tt0197208,Andrew Lin,Almen Pui-Ha Wong,Yin Tse,Gigi Lai,Ben Ngai-Cheung Ng,Hei Wong,Christine Ng,Shui-Chit Cheung,Joey Yung,Chi-Fai Chan
tt0197516,Luciano Curreli,Sarah Boberg,Simona Caramelli,Jérôme Duranteau,Félix Fetiveau,Krum De Nicola,Eliane Pine Carringhton,Anne Steffen,Sabrina Fini,Domenico Carrino
tt0196740,Reza Davoudnejad,Mona Davoudnejad,Mohammad-Reza Davoudnejad,Ehteram-Sadat Habibian,Shojaoddin Habibian,Sirous Yazdani,,,,
tt0197094,Temuera Morrison,Rena Owen,Clint Eruera,Nancy Brunning,Pete Smith,Lawrence Makoare,Rawiri Paratene,Julian Arahanga,Rudolph Alford,Tony Billy
tt0197922,Lauren Hays,Bobby Johnston,Ashlyn Gere,Peter Janosi,Amber Newman,Paul Logan,Sage Kirkpatrick,Brande Roderick,Kim Yates,Nick Annunziata
tt0198006,Bruno Cathomas,Bernd Michael Lade,Ulrich Noethen,Wolf Bachofner,Georg Blumreiter,Peer Martiny,Caroline Ebner,Eva Mattes,Georg Olschewski,Stefan Merki
tt0197752,Michel Piccoli,Concha Velasco,Amparo Soler Leal,Juan Diego,Eusebio Lázaro,Javier Gurruchaga,Santiago Segura,Fedra Lorente,Antonio Resines,Guillermo Montesinos
tt0197954,Humberto Martins,Paulo Autran,Cláudio Corrêa e Castro,Rodolfo Bottino,Adriana Esteves,Giulia Gam,Júlia Lemmertz,Marco Ricca,Eduardo Galvão,Cláudio Cavalcanti
tt0198041,Era Ziganshina,Marina Solopchenko,Kseniya Rappoport,Yuliya Sharikova,Lyubov Malinovskaya,German Orlov,Sergey Dreyden,Nikolay Lavrov,Aleksandr Tyutryumov,Ivan Krasko
tt0198853,Yea-Ling Chang,Ming-Wei Kao,Miho Nomoto,Kuang-Chien Chen,Ka Mei Ching,Chia-Fang Ho,Shin-Wan Ku,Po Li,Yu-Chi Lin,Chun Ma
tt0198668,Peter Caffrey,Brendan Conroy,Orla Brady,Liam Cunningham,Sarah Bolger,Nicole Bohan,Brian McGrath,Ali White,Tony Doyle,Jim Norton
tt0199118,Michele Placido,Stefano Accorsi,Mariangela Melato,Giovanna Mezzogiorno,Leo Gullotta,Pino Ammendola,Giuliano Gemma,Vincenzo Peluso,Bruno Bilotta,Franco Castellano
tt0198715,Veronica Alicino,Kirstie Alley,Shan Applegate,Sue Bernard,The Jive Aces,Piper Laurie,Jodi Leesley,Joshua John Miller,Mary Thompson,Ariane Von Kamp
tt0198586,Christine Lahti,Mary Kay Place,Andrew Ducote,Robert Bockstael,John Bourgeois,Diana Reis,David Hemblen,Barry Corbin,Ralph Small,Lillian Cummings
tt0200087,Naseeruddin Shah,Aamir Khan,Sonali Bendre,Mukesh Rishi,Akash Khurana,Smita Jaykar,Sukanya Kulkarni,Akhilendra Mishra,Ahmed Khan,Pradeep Singh Rawat
tt0199777,Elena Rufanova,Eva Mattes,Leonid Mozgovoy,Peter Fitz,Irina Sokolova,Gerd Wameling,Yelena Spiridonova,Maud Ackermann,Vladimir Bogdanov,Udo Kroschwald
tt0199776,Viviane Bartsch,Tanja Petrovsky,Lisa Grossmann,Elvyra Geyer,Gernot Assinger,Peter Baumann,Michael Dürr,Alex Greinecker,Andreas Herrmann,Werner Hotzy
tt0200135,Gianni Buscarino,Vittorio Vigneri,Angela Nugara,Carmelo Maddio,Angela Durantini,Simone Nucatola,Ignazio Trombello,Giovanni Interlandi,Giuseppe Bonta,Mario Baschieri
tt0200071,Émilie Dequenne,Fabrizio Rongione,Anne Yernaux,Olivier Gourmet,Bernard Marbaix,Frédéric Bodson,Florian Delain,Christiane Dorval,Mireille Bailly,Thomas Gollas
tt0199724,Tony Ka Fai Leung,Liping Lü,Ning Wong,Rolf Chow,Simon Chung,,,,,
tt0201631,Antonella Costa,Carlos Echevarría,Enrique Piñeyro,Pablo Razuk,Chiara Caselli,Dominique Sanda,Paola Bechis,Adrián Fondari,Marcelo Chaparro,Miguel Oliveira
